,0,1,2
127,2 star rating,"Nov 1, 2015",For someone who doesn't use the subway system a lot I have to say it is rather confusing at first until the second or third time finding your way.  A city below a city.  Quick pace for the knowledgeable users.  Once I started using an app on my cell phone all fell into place and I got it. Pretty amazing a 7 minute ride can save you 40 minutes of walking time.  Cheaper than a taxi and you don't have to sit in traffic.  Lots of characters down below and normal travelers.  Always something to see and it doesn't have to be Halloween to see it.  Just remember to wash your hands after traveling!
128,1 star rating,"Jul 14, 2015","INEFFICIENT SERVICE. I have traveled to Paris, London, Moscow and all have highly superior subway systems. The MTA has frequent delays. The tracks are covered in trash at a lot of stations, I think the people working for the MTA are purposely delaying trains. Something is very wrong with this system. Why do they not power wash the beautiful remaining Mosaics? They don't wash them so that they can create jobs tearing them down and putting up new ones with ugly bathroom style tiles and take several months to finish the job (as usual).THE MTA is beyond bad. Here is a blatant example of typical behavior from the system administrators (excuse the confusing language but this exemplifies it)""LADIES & GENTLEMAN THE TRAIN ACROSS THE PLATFORM WILL BE MOVING FIRST"" (the herds scurry across the platform, fear stricken, some panicking, some angry and agitated, many tired) MTA: ""LADIES AND GENTLEMAN THIS TRAIN IS NOW OUT OF SERVICE YOU MUST NOW MOVE ACROSS THE PLATFORM TO THE NEXT TRAIN"" (The doors remain shut, it's cold windy and rainy outside, people are visibly upset, meanwhile subway doors are shut and won't let anyone in the cars) People sit. ""DO NOT BLOCK THE DOORS (Roars the loudspeaker) YOU ARE DELAYING THE TRAINS (Notice how they avert to blaming the MTA customers for the delay and scolding them like little children) The train sits there for 15 minutes and finally moves. This could be an excellent system if it had an overhaul and changed it completely. For now it will continue to be a piece of sh*t. I don't think this is what the builders of the system intended."
129,3 star rating,"Oct 31, 2013","Love/Hate.  The subways actually aren't that bad.  Yes; certain lines are FAR better than others.  But they run relatively close to being on schedule.  And the new measures to make stations with electronic wait times and announcements along with the new internet hot spots (even if bandwidth is still an issue) help make me feel the rate hikes are actually doing something more than paying for some rather high blue collar (no offense meant by that term) salaries.  The buses, though.....meh.  I know they can only stick to their schedule due to traffic but so much....but I've had to wait, and had friends have to wait, for buses which never come....or decide they're not doing the last run of the night...and the only way to find this out is to call some magic number, which isn't easily found through public means, to see if the driver called off.  That's some shady stuff, especially on Express lines.That being said, the Select buses are awesome."
130,3 star rating,"Jul 17, 2012",Ok.  The name is awesome and sometimes makes me smile.  So I'll bump my review up to a 3-star one.  But I really hate having to transfer at this station.  I'd much rather use Jay Street.  This one just seems so vacant and industrial.  Not a fan...but not a hater.
131,3 star rating,"Feb 25, 2014","Ah, the 33rd street station.  It's tiny and you'll be waiting for some time on the 6 to arrive (and it's a local station that you have to leave & pay again for if you end up on the wrong side) but at least it does have those convenient times clocks & you can get cell reception down here if you stay near the entrance.It kind of goes without saying that the MTA sucks."
132,3 star rating,"Jul 14, 2013","The station within a station.  You can look across the way & see the other platforms for the train in the same direction; are they the old ones or new ones that will be in use long after we're dead & gone?  I hate the lack of a second entrance to get to this one; when we were coming back, there was a huge mass of people in front of the stairs to get down here.But they do have a covered entrance to get in and there is more to this station than some of the other ones.  Not as nice as it could be but you can do a lot worse."
133,1 star rating,"Jun 2, 2019","Useless.  79st bus.  No bus for 30 minutes.  Then, 4 buses in a row, 2 min between each.  How about spacing them out better.  Morons at the mta still haven't figured out the concept of scheduling adjustments."
134,1 star rating,"Oct 27, 2015","This station, 6 train 33rd, symbolizes the MTA's deficiencies so well: small, outdated, unfit for the needs, dirty, dangerous lacking of barriers, often too overcrowded a train from 42nd before or 14th before it to even board, etc. Big sigh all around."
135,1 star rating,"Jan 23, 2017","Pretty simple review here MTA is trash... yet they continue to raises fares. Trains/buses are rarely on time, stations smell like the ninja turtles hideout and are just as clean, the possibility of contracting an STD jut touching a rail is always a possibility and the chance of spotting some acrobatic wild life while on the platform or in the train is an absolute certainty. The MTA is a joke of an organization who's execs makeMillions and continue to raise prices and continue to lower quality. Don't even get me started on MTA booth workers. They hate their lives and people who actually make them do their job. God forbid you ask them for directions or to combine the money on your metro card. They should just replace them all with a machine at least the machine has manners an etiquette although that's programmed into it. The rats in the station have more social skills then the employees. God forbid you get a cart that has air conditioning in the middle of July or a set that has heat in the middle of January. The cleanest thing in a subway station is the garbage can and the homeless guy peeing on himself in the corner."
136,1 star rating,"Aug 29, 2019","Can I put a 0? They rip people off purposefully. They encourage everyone to leave the US Open to go to the manhattan side of the 7; then every train flies by the manhattan side so they tell you to pay again and go to the express side (on the queens track mind u!) then they pack it to capacity and not leave for 15 mins, constantly yelling at the people to spread out amongst cars. How about you 1) supply a normal amount of trains on the manhattan wide 2) not charge people twice 3) leave at a Normal time once the train is full 4) stop being shady af."
137,1 star rating,"Apr 6, 2017","Total scam and fraud! Criminals in uniforms.They treat customers like cargo. They established totally illegal courts to ""sue"" their livestock cargo (humans) who had their UNLIMITED metrocard in their pockets but entered without using it because otherwise they would miss their lousy trains (trying to squeeze against exiting traffic). I'm talking about a train, which was already 30 minutes late. They managed to employ CITY POLICE which are paid by TAXPAYER'S MONEY to enforce their PRIVATE CORPORATE fake ""laws"".They intentionally cause up to 2 hours train delays just to enjoy seeing their cargo suffering, losing money off work and canceling 2 months long waited doctor appointments. They do it just because they can. They are proud of ruining people's lives. They lobbied most politicians in NY to do what they say.Their conductors play ""I gotcha!"" game, pinching their cargo with closing doors and ohh..... they enjoy doing that, especially if it's a 99 years old grammy!!! I bet they compete amongst each other on who got the highest number of livestock pinched that way at the end of their shifts. And, like classic tyrants, they had the audacity to enact another illegal ""law"" toprosecute any head of livestock cargo (customers) who dares to open his mouth for complaining to such a noble ""His Majesty Conductor"" for being pinched with closing doors repeatedly for several times, after they waited their standard 1 hour for the damn train. And to intimidate they cargo even more, they even put those stickers that say ""7 YEARS IN PRISON!"" for complaining against anything. You can observe these stickers in every subway car.They intentionally created a system where there's no responsible person for anything. This is done so that they can get away with any crime and violation of human rights they can possibly come up with.Their employees are severely overpaid. Anyone can observe up to 20 of them sitting on the tracks or stations, drinking soda, laughing and having good time for 4-6 hours straight, during the time they were supposed to fix the tracks. They especially like doing that on weekends and nights so that their leisure time would be paid x 1.5 for weekends plus another x 1.5 for nights.Did I mention the brown sludge that pours on heads of their cargo in the 150 years-old catacombs they call ""subway stations""? They had 150 years to fix that but won't do it because then how will they enjoy seeing their cargo obliterated?MTA is the single most criminal, most anti-human, anti-american and most suppressive organization in NYC."
138,2 star rating,,"Worst subway system in the world. Train delays everyday, weekend is hell, any direction i ride.Prices go up all the time. ..  damn u mta, robbing the customers. All the train station are ugly and smells. Sauna hot in the summer.  Any city in the world have better, safer, cleaner metro station.Bus services r always passing the stops doesnt not pick up customers waiting at the stop ie: q16 or  showing""not in service"" . Get ready for winter snowy night stands there wait for your bus for more than 25 minutes. .."
139,Filter reviews by 1 star rating,,"Worst subway system in the world. Train delays everyday, weekend is hell, any direction i ride.Prices go up all the time. ..  damn u mta, robbing the customers. All the train station are ugly and smells. Sauna hot in the summer.  Any city in the world have better, safer, cleaner metro station.Bus services r always passing the stops doesnt not pick up customers waiting at the stop ie: q16 or  showing""not in service"" . Get ready for winter snowy night stands there wait for your bus for more than 25 minutes. .."
140,1 star rating,"Dec 4, 2014","Worst subway system in the world. Train delays everyday, weekend is hell, any direction i ride.Prices go up all the time. ..  damn u mta, robbing the customers. All the train station are ugly and smells. Sauna hot in the summer.  Any city in the world have better, safer, cleaner metro station.Bus services r always passing the stops doesnt not pick up customers waiting at the stop ie: q16 or  showing""not in service"" . Get ready for winter snowy night stands there wait for your bus for more than 25 minutes. .."
141,1 star rating,"Dec 12, 2014","Why the least is 1 star???? Is there any negative points?????????I think NYC subway is the biggest JOKE in entire human civilization. Dirty trains and platforms, delays, signal outages, power failure, unfriendly employees, disappeared money....I am just wondering how much progress will be made if I give the subway to monkeys instead of so called ""MTA employees"" to operate?Have you heard a subway system change its route every week??Have you seen a heaven of rats just feet under ground????Have you experienced a train horns the passengers to deaf when it entering the station???Have you seen a modern subway without automatically voice reminder?Have you .....Gosh!!!!!!!!!!!!!! Among all the world, London system is older than New York's, Tokyo rail systems running as twice as entire New York population everyday. Why don't you learn something from them? Every month, millions of NYC commuters pay 112$ for a large pile of shit. AND THEY ARE PLANNING A FARE HIKE!!!!!"
142,1 star rating,"Sep 21, 2016","This is the most incompetent and corrupt organization in all of New York. The agency wastes billions of dollars of the publics money to fund projects that are mostly useless (east side access). They do not maintain the trains well, and provide zero answers to the publics concerns.Management needs to be fired!!!!"
143,1 star rating,"Dec 12, 2014","I would literally give them no stars if I could. An unlimited pass costs 112.00 a month for a transportation system that only works half that time. Every other times its either late, shut down for ""repairs"" (i question whatever repairs they do because the service never seems to get better), or over crowded because they don't run enough trains in a logial amount of time.I bet hell is more comfortable that riding an MTA subway."
144,3 star rating,"Mar 10, 2015","You owe this place a visit if you have a Metro Card with a broken or damaged strip.A trip to this MTA office was ""A-OK"" by what many New Yorkers call ""MTA standards"".First thing to note is the obvious: you're going in to visit an MTA Office... not doing something 21st century style online, or even 1980s style over the phone; good ole old fashioned office visit between the prohibitively limited hours of M-F 9:00AM and 4:30PM.Aside from this hassle, the office itself is full of workers who are somewhat grim and grumpy but who are capable of being amiable enough (one man behind the counter even struck up a brief conversation with me during my visit!)  My visit was rather painless, although I frown upon the need to deal with a situation like this using pen and paper.  The clerk who assisted me with this issue quoted a turnaround time of several weeks, though I noticed the refund in my account about 10 days after my visitIn my case, I got refunded for slightly more than 80% of the damaged monthly metro card that I took in: $93.50 / $112.Note that the refund amount is calculated using the length between A.) the day your metro is either taken in or mailed and B.) the expiration date of the damaged metro card."
145,2 star rating,"Jun 22, 2015",Its absolutely absurd that the Machines Fuck up every day and the people in the Booths could give a shit about what happened to you. The Machine charged my Card 3 times but no money was added to my card I called and they told me that my Bank is the Issue?!? are you fucking serious? So I had to call my bank and they are looking into the issue. I swear they always have a smart ass or half assed answer for you.
146,3 star rating,"Dec 27, 2014","Always a part of the NYC experience, you have to try it in Manhattan although you can still walk most places if you really have to.  Pluses compared to Chicago (my home town): much bigger train carriages, wider seats, more stops in more areas, .  Negatives: dirtier, too many annoying performers, maze-like labyrinths (that are actually sometimes fun when tipsy, you just walk and walk and there are hidden little artistic touches at most stops), often too hard to figure out which is express and which is not (the sound speakers are horribly garbled, a real shame), and too hard to figure out limitations for weekends and after hours for casual users.  Once you get the basics down it is somewhat satisfying but get ready to make mistakes as you enter the beast.  Horribly overheated in the summer!"
147,1 star rating,"Mar 12, 2019","Honestly, taking the subway was the WORST part of our trip. We decided to rent an Airbnb close to Harlem (to save on an expensive Manhattan hotel), so we relied on the subway to go to any tourist attraction.  Considering this is a world class city, the subway is an extreme disappointment.Heads up:- Expect delays (during the day, but especially at night). - The M.T.A. can cancel a part of the line unexpectedly, for the whole weekend. Their app won't help as they are slow to update. Download a PDF of the subway map to find an alternative route. - They can also end the train schedule earlier at their own discretion...""from 9 pm to 11 pm."" It was quite unpredictable what time exactly the last train would run. Again, the app/website was not updating as quick as their changes. Always plan an alternate route!! - Some ticket  booth operators are lazy, they will not help you to purchase the exact amount of trips, even if you know how much you want to put in. Plan and do your research! If you know you need 20 trips, pay for exactly 20 trips on your metrocard. If they say only to put $10, and you know you'll be staying for more than 2 days, you're saving them time on your dime. For exactly 20 trips on the pay-per-ride metrocard, I knew to put $52.40 so I would get a 0 balance (technically $0.02) at the end of my trip. I guess they hate counting change, because they insisted on only putting in $20 and just keep adding ""whatever."" - The speakers are crap. Download a .pdf map on your phone, so you feel you know where you're going. - There is Internet! BUT it only works in stations. So when you're actually travelling on the train, you lose connection. What is the point of that? - The subway is really dirty. You do see rats on the tracks. Certain areas can smell like a combination of hot garbage and urine. - There are a lot of panhandlers and drug addicts on the subway.Pros: - It's the cheapest mode of transportation in New York"
148,3 star rating,"May 15, 2014","Any station that leads you to the Brooklyn Fare market and Chef's table is worth something i suppose. I mean literally across the street. However with some weird stroke of luck, ive hit station repairs across the world when ive needed them most. I come out of late dinner and bam it's closed. Sonofabitchbastard. So they give you surly free shuttle rides to the next station but it's confusing as hell and youre stuck with tons of other confused riders. Sigh"
149,1 star rating,"Feb 23, 2016","I don't even know where to start with this review. Pros: You can get to your destination w/out driving/paying tolls. You can get into Manhattan during rush hour much faster from just about anywhere.There are times where you experience the most random shit that will make you laugh because it's so ridiculous. Cons: So fuckin many cons it's ridiculous! I will most likely not be able to list them all or come back and add. I've literally come into work saying ""I hate the fuckin MTA"" more times than I can count"". Listen, I get in order to fix the subways they need to shut down certain lines and most likely will be during the weekend, but SHIT I see so many MTA workers not doing  a damn thing (this goes across the board of all types of workers). They raise the damn fare it seems like every 2 years yet where are the improvements? WHERE???? Then, like many others have stated, many of them have the worst attitudes. Only thing I can say is the damn signs telling you how long til your train comes(which I do appreciate) and the damn 34th street Hudson yards station that was added. Btw, that station is the cleanest/nicest station I've ever been in, too fuckin bad not that many ppl commute to that stop. Yeah, yeah I know it's ""up and coming"" area...blah fuckin blah. Stations are still dirty as hell, random homeless ppl will stink like PURE HORSE SHIT and carrying (legit 5 carts) of their shit so no one will sit on the whole bench because the stench is so bad! Let's not talk about the signal issues going from the Bronx-Man...I swear like every day! Or being held up from a sick ""passenger"" for 20-25. I understand shit happens, I don't have an issue w/homeless ppl but damn these are the things you deal with commuting & I'm trying to get to work! On top of seeing shit like someone clipping their nails right behind you or a girl w/a fuckin hamster on her shoulder (ike that's normal), or these girls whipping out a dick on the 6train and sucking it like fuckin nothing!(Go to world star to see these hoes because I can't make this up man). You also gotta be alert for your phone, purse etc cause it gets real in NYC...you WILL get robbed if you aren't paying attention. Oh forget about if you are taking the Q67 bus in Queens...THE FUCKIN WORST LINE EVER! How do drivers not get in trouble for having ppl wait anywhere from 30-55min for a bus!?! Yes, you read that right.smh I can go on and on. I've clearly written a novel and can most certainly continue because this is what the MTA does to me...gets me hyped to ""pop off"" on someone. My last words will be that I agree with Jerome T in saying MTA= THE GREATEST SHIT SHOW ON EARTH  (but I have no choice in taking it) FML!!! Tip: Ppl are fuckin IRATE in NYC...especially during rush hour. I suggest throwing your headphones on to tune out ppl and their nonsense to avoid an incident. Also, like stated above be alert no matter who/how old/race etc of the belongings."
150,2 star rating,,"I was waiting be picked up from work with Wego Accessride. The bitch ass driver never showed up, never used any for of communication to at least call or text to tell me he/she or IT was here. I have been waiting outside since 11:02am and it was 11:30am and they still never showed up like usual! This is all MTA is known LATENESS!"
151,Filter reviews by 1 star rating,,"I was waiting be picked up from work with Wego Accessride. The bitch ass driver never showed up, never used any for of communication to at least call or text to tell me he/she or IT was here. I have been waiting outside since 11:02am and it was 11:30am and they still never showed up like usual! This is all MTA is known LATENESS!"
152,1 star rating,"Jun 21, 2019","I was waiting be picked up from work with Wego Accessride. The bitch ass driver never showed up, never used any for of communication to at least call or text to tell me he/she or IT was here. I have been waiting outside since 11:02am and it was 11:30am and they still never showed up like usual! This is all MTA is known LATENESS!"
153,5 star rating,"Jul 20, 2013","The MTA is the best public transportation system in America. If it sounds like I'm bragging, consider:* You can ride for miles on just $2.50 - less if you buy a monthly pass - and monthly and pay-as-you-go cardholders alike enjoy unlimited free transfers. Even a beater car or truck will cost you more in the long run. * No matter where you live in the 5 boroughs, your destination is less than an hour away, so long as you know how to take the bus and can understand the coverage maps. Before you throw your hands up and declare the system too confusing to bother with, take an afternoon to memorize the maps. It really helps. * The stations are safe, and most are quiet and acceptably clean. Many folks have vivid memories of MTA trains and stations in the Beame/Koch years and the customer experience has improved by leaps and bounds since then. * Manhattan coverage is arranged on a logical grid system, and identifying which lines take you where is a breeze if you think about them as ""the Lex"" instead of ""4/5/6"" or ""6th Ave. line"" instead of ""B/D/F/M.""* Even if you live beyond a train line, such as in far Eastern Queens or Southern Brooklyn, you will find multiple buses that take you where you need to go. * Most lines run 24/7/365, unlike any other public transit system in the USA.Are our trains and buses sometimes late, occasionally missing (during strikes or inclement weather), and infrequently smelly? Sure. And it also sucks to pay $2.50 per trip if you're used to getting anywhere in NYC for a dollar. But keep in mind that you live in America, a nation of millions who worship the personal automobile and refuse to fund city infrastructure ('cause it's a ""handout"") while demanding that city taxpayers grant them free highway upgrades and low-cost parkway tolls (""they owe me"") across thousands of cul-de-sacs, gated communities, and exurbs in all 50 states. You'll be hard-pressed to find a better transit system without a passport and a pricy plane ticket to capital cities like London and Tokyo. So the only folks who can legitimately complain are those who grew up outside the U.S. Take a deep breath, check the map, swipe your card, and enjoy the ride. The MTA will get you there in the big maze known as NYC."
154,1 star rating,"Jul 26, 2017","Have you always wanted to be a criminal but weren't sure how to get away with it? Work for the MTA! Join New York City's most mediocre in their quest to legally steal exorbitant sums of money from NYC's hard-working lower and middle class citizens. Love schadenfreude and watching humans suffer? The subways are the place for you! Here you'll be able to inflict pain daily and see people squirm as they try to breathe intolerably hot air rife with the smell of body fluids and pollution. Maybe you're more into exacting physical pain? Not to worry! You can operate the train doors and allow them to close on people, or, if you're especially ambitious, orchestrate a full derailment! Ensuring that our trains are consistently late and overcrowded makes for hilarious scenes of people just trying to squeeze in before the train pulls away. If you time it just right, you may be able to trap a mother AND HER BABY in the doors! So don't delay! Work for the MTA today, and see why our motto is, ""Hey, you wanna get off that crosstown bus? That'll be $100 fine, and no, we don't care that you already paid the fare!"" (Our motto is long, just like our delays, but we're working on it. Just kidding, WE DON'T WORK!)"
155,1 star rating,"Oct 26, 2015","Every single time I ride the subway the turnstile spits out my card on the first swipe.  The turnstile beeps deducting my fare, yet the damn thing stays locked up.  It takes a second and sometimes third swipe for it to open.  Each beep is my fare being charged again and again.  Einstein working in the MTA booth always refuses to issue me a credit or refund saying it's my fault.  Also, I couldn't believe the shuttle between Grand Central and Times Square wasn't running on a Sunday.  Ridiculous.  Thank god I don't need to ride this cranky dinosaur very often and only when I visit NYC."
156,4 star rating,"May 5, 2009","The New York Metro reminds so much of the London Underground. It's venerable and therefore creaky but is comprehensive in servicing the central area of Manhattan. Largely runs on time and is 24 hours unlike London.Better temperature control and huge long trains making sure that crowding, even at peak times, isn't too bad.Signposting of stations could be better."
157,1 star rating,"Jun 4, 2017",".Honestly the MTA doesn't even deserve a one or a zero, what rating does pure and utter hell get? If they were getting a grade, they wouldn't even get an F, they should be expelled and banned for a lifetime. Seriously there are no words to describe how terrible it is to ride on the hot mess that is the MTA subway but I will try. *sigh * In the past two months I have not made a SINGLE RIDE without a delay or ""train traffic"". I ride 2-3 times a day. I often have to leave 2 hours ahead of time because who knows how many delays may occur. You could literally travel 100 miles or more or go through 2 states in the time it takes to go to Queens to Manhattan. Human piss and feces in the train cars are the norm, I shouldn't have to gag and hold back throw up (which if I did throw up and couldn't clean up myself would probably stay there until it crusted over.) on my commute. Many of the cars don't have ACs in the summer, my experience on the 123 train last year (2016) was 2 out of 3 times the cars did not have air which is difficult if you have asthma. Often times I opted to take an Uber, being able to breathe is a priority but obviously the MTA doesn't take that seriously. I've seen people being carried out on stretchers from heat exhaustion (example 14th St F stop and Jay Metro R train 2016). Trains change over to another line or skip stops without any announcements. The irony of it all is that as I write this the F train conductor all of a sudden announces the Queens bound train is now going back to Brooklyn and that we all need to get off. The only thing worse than having to deal with the MTA on a regular basis is having Trump as President."
158,4 star rating,"Nov 1, 2012","I'm usually upset with the MTA. This week, I am not. Thanks to Hurricane Sandy, the subways were (are) completely flooded. I had to head into the city (I live in downtown Brooklyn. More so near Jay Street-Metrotech) and was able to catch the bus going toward Lexington Avenue.I'm glad that the MTA was able to provide some sort of transportation during these trying times. Thank goodness for that. They did try their best."
159,4 star rating,"Dec 7, 2012","The subway is by far the best- quickest and cheapest- way to get from borough to borough and back, as well as a quick jaunt up just about ANY avenue.  The only two problems with the MTA are cleanliness and temperature control (in stations) and for this I can't really blame them because most of their system is running underground 24 hours a day, all that traffic leaving little time for servicing and cleaning. I am disgruntled and upset by MTA's lack of a consistent refund policy. Metrocards expire in a year window. During the two years after that, you have to trade in your card, but that process is way more difficult than it needs to be.  Perhaps it wouldn't be so difficult if I had been told that certain new machines can issue refunds for up to 12 months, and I am just beyond that point now. Terrible training and conflicting information regarding when and how to get a refund. That's the peril you will face if you buy 4.5 rides on one card just to get the 70 cent bonus. Perhaps I should have paid full fare a la carte with paper tickets instead of involving myself in the money waste that is a stored value card. The savings sounds good until you do the percentages and find out how much excess money gets left on the card after usage and reloading."
160,1 star rating,"Apr 20, 2015","Go to any other city in the world--London, Prague, Paris, Berlin, Moscow--and the difference in the service of their metros compared to the MTA makes me embarrassed to say I live in New York City.  Consistently unreliable service and delay after delay, lousy attitudes by employees, garbage trains, horrible communication, lack of upgrades, lack of cleanliness, horribly tourist unfriendly....it's a third world subway system. I've been living in NY my entire life, and just when I think it can't get worse...another delay."
161,4 star rating,"Sep 13, 2013","We always use the subway when we're in town. If you take a few minutes to familiarize yourself with the layout, it get you where you want to go.  For the benefit of out of towners, I would make a few suggestions to the system:1. MORE MAPS EVERYWHERE. Before and after the turnstiles, on the platforms, everywhere. The London Underground is plastered with maps and it really helps.2. LIST THE STATIONS AT THE PLATFORMS. London Underground has a list of stations that each line stops at, on the wall facing commuters as they board the train. It's hard to get on the wrong train if you see your stop on the station list.3. Keep upgrading the stations. I know urban grunge chic, but c'mon...That said, NYC subway is THE model for public transit in the USA, it really works and it should be copied everywhere."
162,2 star rating,,"I have lived on the lower east side my entire life and have been taking the L train back when no one in the world new what the LL ( old name ) was.It has had it growing pains as have I.Last week, as I was trying to do 4 things at one time, I dropped my leather glove on to the westbound train trace at 4th and 1st avenue just as the train approached. Super upset as of course they were my favorite gloves , last Friday I decided and ask if the folks that clean the tracks may have turned in my glove. The lovely thoughtful women worksi the toll booth (whom I have since found out only works at 14th Street & 1st Avenue on Fridays) was so so so  kind. She offered to call the appropriate staff and they would be at teh station in about an hour. Not realizing such a service was available, I was on my way to an appointment and couldn't  She advises that she could not  hold the glove for me very long, but if I wanted to back on Monday.. she would make the call.I returned home early on Sunday and walked to the station. MY GLOVE was found.,,safe an sounds!!.I only wish I had her name .. she made my month!!! I must spread the word..... Although the MTA subway has its challenges, people are REALLY doing there best and they are wonderful!!Thank you  you my new Friday friend. You make a great difference in the world.."
163,Filter reviews by 1 star rating,,"I have lived on the lower east side my entire life and have been taking the L train back when no one in the world new what the LL ( old name ) was.It has had it growing pains as have I.Last week, as I was trying to do 4 things at one time, I dropped my leather glove on to the westbound train trace at 4th and 1st avenue just as the train approached. Super upset as of course they were my favorite gloves , last Friday I decided and ask if the folks that clean the tracks may have turned in my glove. The lovely thoughtful women worksi the toll booth (whom I have since found out only works at 14th Street & 1st Avenue on Fridays) was so so so  kind. She offered to call the appropriate staff and they would be at teh station in about an hour. Not realizing such a service was available, I was on my way to an appointment and couldn't  She advises that she could not  hold the glove for me very long, but if I wanted to back on Monday.. she would make the call.I returned home early on Sunday and walked to the station. MY GLOVE was found.,,safe an sounds!!.I only wish I had her name .. she made my month!!! I must spread the word..... Although the MTA subway has its challenges, people are REALLY doing there best and they are wonderful!!Thank you  you my new Friday friend. You make a great difference in the world.."
164,5 star rating,"Feb 1, 2016","I have lived on the lower east side my entire life and have been taking the L train back when no one in the world new what the LL ( old name ) was.It has had it growing pains as have I.Last week, as I was trying to do 4 things at one time, I dropped my leather glove on to the westbound train trace at 4th and 1st avenue just as the train approached. Super upset as of course they were my favorite gloves , last Friday I decided and ask if the folks that clean the tracks may have turned in my glove. The lovely thoughtful women worksi the toll booth (whom I have since found out only works at 14th Street & 1st Avenue on Fridays) was so so so  kind. She offered to call the appropriate staff and they would be at teh station in about an hour. Not realizing such a service was available, I was on my way to an appointment and couldn't  She advises that she could not  hold the glove for me very long, but if I wanted to back on Monday.. she would make the call.I returned home early on Sunday and walked to the station. MY GLOVE was found.,,safe an sounds!!.I only wish I had her name .. she made my month!!! I must spread the word..... Although the MTA subway has its challenges, people are REALLY doing there best and they are wonderful!!Thank you  you my new Friday friend. You make a great difference in the world.."
165,1 star rating,"Mar 30, 2017","The MTA is pretty mediocre at best. Stations are dirty and trains aren't reliable. Many of the trains are old and haven't been updated since the 80s. Oh, and prices keep going up."
166,1 star rating,"Jul 15, 2015","Literally the worst public transportation system in the country. I would give it zero stars if I could.  The trains are slow, broken, and constantly not running due to construction.  The MTA is the reason I'm leaving New York for good. Walking to work on my hands with shards of glass through them would be faster than taking the MTA."
167,1 star rating,"Nov 19, 2015","7 train is sucks More than hour from 42nd street 5th Ave to 41st street queens boulevard, usually takes max 20mn!!"
168,5 star rating,"Mar 3, 2015","That's right I chose 5 stars, and you know why? Because when you hover over the 5th star it says ""Woohoo! As good as it gets!""This is it people. This is absolutely, without a doubt, as good as it will ever get for the MTA and I don't mean that as a veiled dis either. The subway system is old and massive; 468 stations spread out over 4 of the 5 boroughs (not including the SIRR of course). The sheer amount of volume it handles is staggering, so of course it can be filthy, require constant construction, have weekend service cuts bordering on severe for some lines, etc. I pose this one question for the standard MTA hater; Can you imagine NY functioning without it?Sandy was a colossal bummer for sure, and the slow recovery messed me up big time. Yes it is pricier than it was, and the price is going up. I still consider it the main lifeblood holding NYC together. For all the times I've waited 25 minutes for a train to take my drunk ass home only to see the station cleaning posse arrive there have been other times where I've made it from Manhattan to the outer boroughs in much less time than a car would take. Love it, hate it, whatever; if you're not satisfied with it you might as well be yelling at the sky!"
169,1 star rating,"Jun 15, 2013","If we can get around the RATS, BUMs, delays, Garbage, etc..maybe then riding the MTA would be a little more pleasant, other than that not much more to say, its unfortunate I am subject to riding them..  For example one day on the weekend I was on my way out, and I swear as I was going down the stairs this big ass RAT flew by and nearly knocked me down the steps, well u know what happened after that, I literally flew and I mean flew through the walls to get back home..lol"
170,4 star rating,"Mar 1, 2015","This station is located in a great and historic area. The commuter traffic flows with grace. Few pan handlers, who never bother anyone.  Plenty of cops around so I feel safe here."
171,1 star rating,"Mar 28, 2012","0 star for customer service4 star for speedThe good - we stay in midtown and it was a quick way to get around Manhattan.  Don't put a lot of money in your metro card.  If you have a problem -NO ONE will help you (see below) -just get the single ride ($2.50).  The bad - We had problem with our Metro cards (1damaged and 1 damaged and double charged).   Nobody was willing to help us our problem. The operator told us we had to buy brand new Metro cards and handed us a form to fill out and mail in to get a refund.    The forms were a pain in the a** to fill out because it required detail information that nobody would even remember or know about( but lucky for us we kept all our receipts).  I'm still waiting to see if we will actually get a refund.   After our terrible experience with the metro cards, we decided whenever we need to take the subway we brought  the single ride tickets ($2.50 per ride)  instead of the Metro card even though it would have save us a little money ($2.25 per ride)."
172,5 star rating,"Oct 5, 2015","The newyork subway mmmm  it can be worse part of the day and from the looks of it it wont get better any time soon  the harrasment by  the homeless ,kids swinging from poles, crime its dirty, and on top of it all YOUR TRAIN WITH OUT A DOUGHT WILL BE LATE. So mta the ny experiance sucks ."
173,1 star rating,"Apr 8, 2015","I give the MTA ZERO stars, and if there was something less in the ratings they'd definitely get that instead. MTA fares are constantly increasing ...right along with the delays, train traffic, sick passengers and over crowded chaos of the MTA system. How can it be that we consistently PAY MORE for WORST service??????? I HATE THE MTA because there are RARELY accurate scheduling times posted on the poorly maintained website, trains seem to go on whatever schedule they choose being that I have to find alternatives because trains repeatedly skip stops due to being late in the first place. We, the commuters, have to deal with the sub par service, dirty conditions, and rude employees. GET IT TOGETHER MTA!!!!"
