,0,1,2
142,Filter reviews by 1 star rating,,"Dear Los Angeles Metro,I thought it would be fun to use public transportation for the day.  I see people do it on TV all the time.  However, it turned out that you are confusing as hell.  I was left fending for myself trying to figure out how you work.  So I bought myself a TAP card.  I was wondering if I can share a card and swipe it twice or do I need a card per person?  There was no one there for me to ask.  I had no clue where to swipe my card.  I saw someone swiping and I told my friend I think that round  thing is where you swipe.  She thought it was where you check to see how much money you have left.  She said I'm sure there is a turn stile that you tap to get through.  I asked a stranger that walked by,  he said just get on.  He never pays.  No one ever check on the weekend.  As tempting as it sounds, do I want to take that chance?  Failure to pay you can get fine up to $250 and 48 hours community service. Its only 1.50 to ride the metro, that's pocket change.   So I have my tap card, charged and ready to go.  Then I turned to my friend and asked  how do we know if we were going on the right train?  hmmm no one working to ask.  All I know is that I needed to take the gold line.  So I turned to some random stranger and said, ""Hey!  Where are you going?""  This lady said union station, I told her i was too and so we followed her like creepers.  I find it funny how ever time I asked a stranger where they were going they never hesitate to tell me.  I guess i'm not that suspicious looking.  I got on the metro.  made my way to the union station with my TAP card and all.  So it turned out that I meant to pay for my trip, but I never TAP my card because I'm clueless. That round thing that I saw  that was next to the TAP vending machine was where you were suppose to TAP. I actually played with it trying to figure out what it was for. I didn't know I was suppose to tap my card there.  It doesn't make sense.   I'm going to stick to driving, but I am still praying for teleportation."
143,2 star rating,"Feb 21, 2013","Dear Los Angeles Metro,I thought it would be fun to use public transportation for the day.  I see people do it on TV all the time.  However, it turned out that you are confusing as hell.  I was left fending for myself trying to figure out how you work.  So I bought myself a TAP card.  I was wondering if I can share a card and swipe it twice or do I need a card per person?  There was no one there for me to ask.  I had no clue where to swipe my card.  I saw someone swiping and I told my friend I think that round  thing is where you swipe.  She thought it was where you check to see how much money you have left.  She said I'm sure there is a turn stile that you tap to get through.  I asked a stranger that walked by,  he said just get on.  He never pays.  No one ever check on the weekend.  As tempting as it sounds, do I want to take that chance?  Failure to pay you can get fine up to $250 and 48 hours community service. Its only 1.50 to ride the metro, that's pocket change.   So I have my tap card, charged and ready to go.  Then I turned to my friend and asked  how do we know if we were going on the right train?  hmmm no one working to ask.  All I know is that I needed to take the gold line.  So I turned to some random stranger and said, ""Hey!  Where are you going?""  This lady said union station, I told her i was too and so we followed her like creepers.  I find it funny how ever time I asked a stranger where they were going they never hesitate to tell me.  I guess i'm not that suspicious looking.  I got on the metro.  made my way to the union station with my TAP card and all.  So it turned out that I meant to pay for my trip, but I never TAP my card because I'm clueless. That round thing that I saw  that was next to the TAP vending machine was where you were suppose to TAP. I actually played with it trying to figure out what it was for. I didn't know I was suppose to tap my card there.  It doesn't make sense.   I'm going to stick to driving, but I am still praying for teleportation."
144,1 star rating,"Oct 16, 2012","Subway OnlyI believe the metro system is great. I really do believe in it. I think it's great for commuters who hate traffic or can't afford the lifestyles of a car.i would take the metro everywhere like I did in NY, Chicago, and SF. But this Honor System system is total Bullsh*t. I walked with my friend to pay the fee $1.50 each way. And I noticed - there's NO doors, no gate, no passage... Just a open way for people to go in and out freely WITHOUT paying. Whaaaaaa...So people are mooching off the metro system... The money for the fees goes to taking care of the station. Are you kidding me that people can just get away with it? It's $3 for a round trip... And it goes to taking care of this metro... You seriously going to jip the system for $3. Classy.We paid and scanned the card and he told me its 'honor system'... I said loudly ""that sucks!!!"" as a woman who didn't scan anything and walked for FREE passed by and glared at me... Seriously, lady? I paid. F u for staring at me like I did something wrong. This place needs to be more secured. Seriously, there weren't any security either. Seriously?!? Remember the London Metro bombings? Wtf LA... One of the largest cities in the US. They really need to amp their security in ALL stations. You do KNOW that the metro goes to all the major LA cities which could be dangerous targets!!! Seriously! Wtf LA metro! We need security pronto and gated systems!This is embarrassing compared to all the other metro stations in the US. Thailand, a third world country, has a better metro system than you!!!There needs to be tighter security and actual paid gates to go through... How else are you going to take care of this system!? The honor system sucks! You're losing money! Seriously?!The metro did its job- Point A to Point B. it seriously is convenient but omg...But as a taxpayer and actually follows the honor system, I'm sooooo disappointed in this system and metro. It really discourages the honest people from even paying if no one else is paying. Yeah, there are cops there but not all the time... Its like whenever I see a douchebag using the carpool lane when he's not suppose to and never gets caught. Soooo irritating. I hope national security sees this and thinks ""shit, she may be right"""
145,1 star rating,"Jun 4, 2019",The 217 line bus from Venice and fairfax is ALWAYS running late!!!!! Especially around the 4:40-45ish schedule!! The white driver always takes her sweet ass time!!! She stops and waits for ALL the red bus 780 to drive pass her that way her bus will be empty and takes her time driving. I've noticed she always lets the 780 drive first actually she waits for 3 or 4 of them and after she then decides to drive. Seriously we have to wait for 45 minutes for this particular driver every single day!!!!!  Line number 4072
146,5 star rating,"Apr 22, 2009","!!!!!!!!!!!!!!!!woot!!!!!!!!!!!!!!!!!!!!To celebrate Earth Day today, I left my car at home and cycled on my new athletic/hybrid from Echo Park to the Chinatown station. I carried my bike up the cute Chinese inspired stairs and right onto the train heading northeast into Pasadena. Distance: 2.5 miles. Time: 15 minutes.I rode the lovely clean and odor free train with civilized and clean looking people on their way to work, school and wherevers to the last stop in Pasadena. Distance: 18 miles. Time a little less than 30 minutes.I exited said train at the Sierra Madre station, walked my bike down to the elevator bank, and rode eastward toward Rosemead then south to my office.  Distance: 1 mile. Time 7 minutes.I will return again this afternoon.  Total time ~2 hours.  Total distance a little less than 40 miles.  Gas saved = 2 gallons. Money saved = $2.50.  C02 saved = 38 lbs.And hopefully I burned some fat off my food eating and cocktail drinking ass in the process.  My ass likes bacon."
147,4 star rating,"Jul 27, 2016","I just took the gold line for 1 month and I was very impressed! My only comment is that they need to extend the gold line to Claremont! I know there's the metrolink in claremont, but who wants to pay $9.25 one way to Union Station?!  It was such a pain driving from Claremont to Azusa and the traffic on the 210 corridor between Azusa and San Dimas shows that these cities need an AFFORDABLE subway-like public transit option. Compared to other city's public transportation costs, $1.75 is a deal! I use to pay $2.50+ for a one way trip back in 2009 for Tri-met in Portland, OR.  This was my first experience with LA public transit and I'm impressed, will continue to use."
148,1 star rating,"Jan 17, 2019","Bus 210 is ALWAYS extremely LATE or doesn't show up at all. Don't even count on an on-time connection when having to take this bus. No matter what direction you're taking it, it has never been on time or even close to the time it's supposed to come. Horrible!!!"
149,1 star rating,"Oct 13, 2013",My  part of the metro busses is the part  favorite is where they kill your dog and the asswhole drivers don't bother to pull over.. idk what kind of training they recieve but I think the humane part is to pull over and make the report.. apparantly the report went out through drivers.. and no one knows who it is.. woww.. I'm amazed.. today at 3.00 recieved the call. And I don't look for money.. just a simply apology... they took a pet and a family member from us.. smh... go metro..
150,2 star rating,"Aug 10, 2012","If I had a car I would never even consider riding Metro. But since I don't have a car I must reply on Metro to get to where I need to be. The bus operators are rude and most times can be very nasty. Trains are never on time and just the other night I was stuck on the red line for 20 minutes and the conductor (if you can call them that) never said one word as to what was going on or when the train would move again. The cost to ride metro is far too much and TAP is a huge joke. Half the time my card never even give me the green ""enter"" light to get on. Even though it gets loaded every month.Security on METRO is the worst. In fact there is no such thing. The only thing I;ve ever seen the so called security or police do is write out tickets. Making sure the stations are safe and secure is not their number one priority. In fact I dont think it is a priority at all.The whole ""see something say something"" is nothing more then a poor attempt to make people feel safe. Who the heck are you supposed to say something to? There are no agents. Then they give you a number to call the police, but that is no good when you're underground.I've been on the Red, Blue and now the Expo Lines when fights have broken out. It takes the train operator forever to even answer the call button.If you ever try to use their trip planer it gives you routes that take forever. For example I wanted to get to Malibu from Hollywood. It had me walk 4 blocks down to Sunset to get the 2 or 302 and then transfer to the 217 or 780 to Venice and Fairfax to get the 534 to Malibu. I could have just taken the 2 or 302 to PCH and caught the 534 to Malibu, but this was not an option.Santa Monica Municipal Bus Line (Big Blue Bus) is far superior to Metro. Their buses are on time, clean, safe and the drivers are friendly and very helpful. I was so happy when Big Blue Bus introduced the 7 Rapid to the Wilshire and Western Station. I wish they could run buses to Hollywood where I live. But I will soon be back in Santa Monica where I will never have to ride metro unless I want to"
151,2 star rating,"Aug 6, 2011","Right now I'd like a seat for Bitter, table of one.Sorry L.A. Metro, but you've lost some business to a customer who will now be treating L.A. to more smog and traffic. Over the last month I decided to take the bus much more often, but have been met with many buses being incredibly late, and two not showing up at all; Totally inexcusable for a metro line. Just now it cost me a ticket on Amtrak that I pre-paid for, since the 10 bus decided not show up at all to go to Union Station. Yes, I absolutely made sure I had the right bus, bus stops, and times. Maybe L.A. Metro has something against Santa Monica? Hey, I can't help it if it the air is better here.What a bummer. If I can't depend on a bus system to get me where I need to go at the time I need to get there, why would I ever want to use it? I still use it now and then, but my desire to be more car-free simply can't be fulfilled with a bus system like this."
152,5 star rating,"May 7, 2008","Driving the 101 is not pretty. Getting the 20 miles from our home in Woodland Hills to Hollywood can take anywhere from 30 minutes to and hour and a half... and you never know which to expect. So, when we go to the Pantages or El Cap to see a show, we just always leave 90 minutes (or more!) ahead. Getting to the Dorothy Chandler can take up to 2 hours. Then you have to find a spot to park the car and pay about $12 for the privilege.We've been eyeing the Warner Transportation Center and the Metro Orange Line for some time as a possible alternative. So, this past Monday we decided to ride it all the way to Union Station (which includes a transfer in N. Hollywood to the Metro Red Line) and get some Cielito Lindo taquitos to celebrate Cinco De Mayo.Buying tickets is easy. The machine is intuitive and accepts cash, coins and cards. One way is $1.25. An all day pass is $5. Metro Orange Line buses leave about every 8-10 minutes or so. They're comfortable enough, though not plush. The ride from Woodland Hills to N. Hollywood took about 40 minutes. The transfer to the Red Line was painless and the ride from N. Hollywood to Union Station took another 35 minutes for a total 1 hour 15 minutes from Woodland Hills to Union Station. That is about the same time it would take in a car! Plus, I didn't have to find and pay for parking when I got there. Frankly, unless we need the car to get around once we get downtown, I don't see any reason to not take the Metro. It's just as fast, and with the price of gasoline and parking... CHEAPER!We need to visit a friend in Long Beach soon. I think we can take the Metro all the way in about 2 hours for $1.25 per person each way. That's a $5 round trip from Woodland Hills to Long Beach in about the same time it would take me to drive. What's not to love?"
153,2 star rating,,"It has a long way to go to be as good as other cities. But they are doing a really good job doing that as fast as they can. This is no easy task.It would be even better if people just used it more. I have lived in LA for a year and have found no reason yet to own a car. It's not super convenient but neither are gas prices, car maintenance, and insurance. With a little research and an open mind I recommend it to everyone. So look into it the next time you want to go to a museum, or shopping, or work. It may or may not save you time, but it will for sure save you money.Basically, it gets a bad rap. The metro here is good, not great, but for sure user friendly and improving every month."
154,Filter reviews by 1 star rating,,"It has a long way to go to be as good as other cities. But they are doing a really good job doing that as fast as they can. This is no easy task.It would be even better if people just used it more. I have lived in LA for a year and have found no reason yet to own a car. It's not super convenient but neither are gas prices, car maintenance, and insurance. With a little research and an open mind I recommend it to everyone. So look into it the next time you want to go to a museum, or shopping, or work. It may or may not save you time, but it will for sure save you money.Basically, it gets a bad rap. The metro here is good, not great, but for sure user friendly and improving every month."
155,4 star rating,"May 28, 2008","It has a long way to go to be as good as other cities. But they are doing a really good job doing that as fast as they can. This is no easy task.It would be even better if people just used it more. I have lived in LA for a year and have found no reason yet to own a car. It's not super convenient but neither are gas prices, car maintenance, and insurance. With a little research and an open mind I recommend it to everyone. So look into it the next time you want to go to a museum, or shopping, or work. It may or may not save you time, but it will for sure save you money.Basically, it gets a bad rap. The metro here is good, not great, but for sure user friendly and improving every month."
156,1 star rating,"May 18, 2018",Worst public transportation out there. Buses are gross and smell like piss. They let all the homeless on for free and they piss all over the buses. None of them are ever on the right time schedule either early or late and you never make the connecting buses because of it
157,5 star rating,"Dec 17, 2018","My car had just died, no warning, just died on the 101 freeway.  I was about a 1/2 mile from my intended off ramp when the electrical system died. Got the car to the side of the road and my wife was calling AAA.  Just then, out of the blue Enrique Nava pulled up behind me in his truck (29-A).  He got out, we talked through the issue and he tried to jump the car, to no avail.  He said he wanted to see if charging for 15 minutes would do the trick.  Then AAA showed up.  I was impressed that he spent 15 minutes of unscheduled time to attempt to get me on my way. I didn't even know about the Metro program, but couldn't be more pleased.  Now if DMV workers could only take lessons on how to be accommodating AND nice to the public from Enrique/Metro, would really be great.  But, the only thing worse that TSA agents are DMV workers.  The opposite of TSA / DMV, Enrique.  Thx."
158,1 star rating,"Mar 21, 2019",210 buses always late bad service. Wait for close to an hour regularly. Many busses just fall off their schedule and never show.
159,1 star rating,"Oct 14, 2007","After growing up in LA, when I moved back here, I was super excited that there was now a subway and light rail and such.But after a year of using them... I have NO IDEA how they got the America's Best title. Have you ever actually tried to get anywhere via the Metro?Today, I left my house at 10am. I came home at 10pm. I spent 2 hours at my destination.It took me 5 hours of bullshit to get from the Valley to Torrance, both ways. One bus never came, the lady at 1-800-COMMUTE gave me the wrong bus number, the bus lady dropping me off in such a way that I'd have to pay the special freeway cost TWICE in once direction despite my day pass (What is the point of a $5 day pass if you are just gonna have to pay more anyway), and the web trip planner leaves a lot to be desired (Google, do it right before I get stranded too many more times).Anyway, there's a reason people drive in LA. It's cause for most trips, it's the only way that isn't gonna make you in-freaking-sane."
160,5 star rating,"Jul 11, 2008","I'm not going to take it for trips lasting more than one hour, but anything less is just fine. People bitch and moan about Metro. Sure. It sucks if you're stuck on it for more than an hour. I'm not going to take Metro from the South Bay to the SFV. For short hauls (i.e., thirty minute trips or less), it's not that big of a deal. The 704 (Santa Monica Blvd.) is great in terms of getting to Century City or Santa Monica. The 33/333 (Venice Blvd.) is great to get to the Venice Beach and the Promenade from Palms. Sitting on the bus with my iPod is much better than dealing with L.A. drivers, dealing with traffic, and looking for parking. When I was in college, my thought on taking the Wilshire buses was ""why take the bus when it can just take as long as driving your car?"" My thought now: ""why take your car when it can just take as long as riding the bus?"""
161,4 star rating,"Aug 25, 2012","Unlimited rides for the day (until 3am the next day) for only $5?! Sign me up! I love that you can buy a TAP card and load either cash, day passes or month-long passes on it. It's super easy to use and very convenient."
162,1 star rating,"Dec 6, 2018","They enable weird guys to harass females on the train, if you're harassed call the metro sexual harassment hotline, metro is lazy and dismissive about our safety! They are neglecting security on the train and need to be checking passes to see if some people even belong on it by checking to see if they paid, there are passengers annoying real riders, asking for money, selling crap or putting all their stuff on the seats when they likely haven't  paid to be on the train. I saw a rider threatening another rider. If someone says something on the intercom the drivers either can't hear them or they don't do anything. They broadcast a phone number to call if you see anything but there is no way to text this number, this is bad because what if someone doesn't want other passengers to know they are calling. People hang around on the platform and don't appear to be riders, I have seen people sleeping on benches, I saw one guy laying on the ground in front of a bench so no one could sit on it. They have all these cameras, why aren't they watching? I see all these cops standing around a Union Station when they need to be visible on the trains! I've seen them looking at their phones , even flirting with girls!"
163,1 star rating,"Dec 31, 2018",Fuck metro!! My baby girls arm got smashed as well as mine and they did nothing about it! Wanted me to wait and get a paper in the mail and waist my money to send it back!! Fuck metro! Can't even fire a buss driver! fUck you all metro hoes!! Metro suck my dick
164,4 star rating,"Mar 10, 2013",Where else am I going to ride the subway in California? In LA that's where. I was fortunate to ride the metro to go to Universal Studios the previous summer and I had a blast. Although it can be a bit crowded at certain stops but I guess thats the how it is when you ride the subways isn't it?
165,2 star rating,,"Why is Los Angeles Metro's subway/light rail system a radial system instead of a grid/network.  It's frustrating and waste of time to having to go to union station first every single time to transfer to another subway line! In the old days city blooms naturally around railroad stops. New construction seems like they are always an after-the-fact catch up effort which results in endless delays due to unsettled negotiation or opposition among Metro, local residents and government agencies.  We already see big migration waves toward the east side into San Bernardino County in housing and job markets, do the counties and Metro have any plan to set a few additional central station and subway grid from the east side BEFORE it gets overpopulated again? If not, it's just a matter of time before the east side roads get congested again with horrible traffic."
166,Filter reviews by 1 star rating,,"Why is Los Angeles Metro's subway/light rail system a radial system instead of a grid/network.  It's frustrating and waste of time to having to go to union station first every single time to transfer to another subway line! In the old days city blooms naturally around railroad stops. New construction seems like they are always an after-the-fact catch up effort which results in endless delays due to unsettled negotiation or opposition among Metro, local residents and government agencies.  We already see big migration waves toward the east side into San Bernardino County in housing and job markets, do the counties and Metro have any plan to set a few additional central station and subway grid from the east side BEFORE it gets overpopulated again? If not, it's just a matter of time before the east side roads get congested again with horrible traffic."
167,1 star rating,"Dec 15, 2017","Why is Los Angeles Metro's subway/light rail system a radial system instead of a grid/network.  It's frustrating and waste of time to having to go to union station first every single time to transfer to another subway line! In the old days city blooms naturally around railroad stops. New construction seems like they are always an after-the-fact catch up effort which results in endless delays due to unsettled negotiation or opposition among Metro, local residents and government agencies.  We already see big migration waves toward the east side into San Bernardino County in housing and job markets, do the counties and Metro have any plan to set a few additional central station and subway grid from the east side BEFORE it gets overpopulated again? If not, it's just a matter of time before the east side roads get congested again with horrible traffic."
168,2 star rating,"Nov 28, 2015","Metro is meh. There is always some weird people on the bus in bad areas, especially on the 18, 720, Red Line, Purple Line, 51, 52, Blue Line, 16, 200, and more."
169,2 star rating,"Mar 7, 2016","I used the Metro to get around Los Angeles for the duration of my trip. The system doesn't reach a lot of places in LA, and the scheduled arrivals have some wait time in between. I like the TAP cards, and rides are considerably cheaper than what I'm used to. I think that having agents walk around checking everyone's card is dumb, but to each their own. The trains are pretty consistent, and clean. I'd recommend adding half and hour or more to bus times. Don't rely on their tracking app. I was waiting on an 8:30pm bus to New Gardena. At 8:30, the bus's arrival time changed to 9:00. Then 10:00. Then 5:00am the next day. I saved myself the trouble and just called an Uber. The metro will kind of get you to where you need to be, just be ready to do a lot walking and a lot of waiting."
170,1 star rating,"Sep 13, 2017",How many times do you have to screw people over with fare charges and not allow any sort of notice that a train is down before entering the metro stations? Worst transportation service!
171,3 star rating,"May 1, 2011","LA is pretty large. I barely made a dent venturing into new neighborhoods while taking Metro. There are so many routes, that it can be quite confusing figuring which ones to take for the uneducated traveller.Without doing research, you would be better sticking to the Metro train lines, visiting the neighborhoods nearby and getting back on the Metro train to head elsewhere. Unfortunately, West LA is not served very well by Metro trains, so you would need to take buses to get there. And there lies the problem. Some routes take far too long. To save time, look for Metro Rapid Service buses to shave some time off. At least they have routes that have 24 hour service if you need it. You can't say that for many cities around the country.Bus fares are pretty reasonable though. $1.50 one-way, $6 for an all day fare. Much more affordable than King County Transit in my area and without a freaking Orca card to have to use.Compared with King County Transit, LA Metro is not that bad. Fares are reasonable and the system seems to go everywhere. You just need to plan ahead of time in getting around town so you don't waste your time on getting there as opposed to being where you want to be."
172,1 star rating,"Dec 14, 2017","They suck! They removed charging stations in Union Station. You can't sit on seats by Alameda entrance cuz that's for ""Amtrak or Metrolink"" ticket holders, even though they have a huge section of seats that roped off! The subway now runs every 20 minutes! They are gyping people by offering less yet they charge more. What's the kicker is they hire police to GIVE tickets INSTEAD of protecting the passengers. The cops hang out by the exit to check your fare. Many people have been groped, harrassed, and assaulted. WTF is security on the subway????"
173,4 star rating,"Mar 19, 2013","Got to use the LA Metro for FREE because I was attending the Swedish House Mafia concert at LA Historic Park and anybody with a SHM pass can ride for free. How awesome? I'm sure Chicago would never do that, but than again did LA do it or was it SHM? Either way THANKS!The metro trains are extremely quiet. You can barely hear them arrive and it's such a smooth ride compared to Chicago's ""L"" lines. They're old school, nothing modern, spacious and even with the concert going on it didn't get overwhelmingly crowded on a Saturday night.Whoot! Thanks for the free and smooth ride to and from the concert!"
174,3 star rating,"Oct 20, 2012","While it's not where I would want it to be, it's at least getting there. Currently the whole thing is basically one big honor system - which does mean that any joe average can just walk onto any train. In all my times I have been on the system, it has never shown me any enforcement of someone checking for proof of fare. If anything,t he metro system is just a bit on the lawless wild wild west side. It's like being in an unincorporated territory during the gold mining days. You didn't know when a hooplehead was going to come and try to lay claim to your... claim. Only for you to answer back with a buckshot to their face. What I'm trying to say with all these metaphors is that the Los Angeles Metro system is full of cocksuckers. But that doesn't mean you can't ride it. I certainly have never been flashed. Though I did once see someone squat in the corner... I'll let your imagination fill in the rest of the sad and terrifying picture. I do think that if they had turnstiles or even some means to enforce people paying for the fare, that they could get rid of a lot of the riffraff that is currently wandering about on these trains day in and day out. Also, could you NIMBY's stop being - as the folks of Deadwood would say, Cocksuckers. And just allow the construction around your area. South Pasadena did it, why can't you? You're holding up progress here!"
175,4 star rating,"Jun 6, 2012","Metro transit cops are often jerks,  most people haven't figured out the whole thing about not stopping in the doorway of the train, and I've sat in pee at least twice.But god damn, this train is convenient.  My blood pressure has probably dropped 20% since I stopped driving, and started taking the metro."
176,1 star rating,"May 11, 2015","Flip a coin to determine if you'll get picked up or not.They're either way too early or way too late. In the time it takes you to accurately plan to show up for a bus, you'll have made enough interest money on your childhood bank account to buy a car. And sometimes they just drive by and dont pick you up (usually that happens when youre in in the worst parts of town that youre desperately trying to escape)"
177,2 star rating,,"I like the idea of public transportation. It was great in NYC; it's okay here. There's something to be said about the hum of a city that has millions of people moving together. Well, here in LA I suppose it's a few thousand. Either way, it serves it purpose and can work if YOU make lifestyle adjustments. Example: I'm trying to incorporate public transportation in my work commute at least once a week. I commute 15 miles (25 minutes) across the SFV. Now, I'm waking up earlier, getting home later, standing in the cold, using a bike, and commuting for 85 minutes one way. Is it inconvenient? Not that much. Is it hard? Not really. I'm getting some ""me"" time in during the morning and afternoon. I have time to read that book I've been meaning to get to and riding a bike 3.6 miles to get home (so I'm tricking myself into getting in some cardio!). It really is a lifestyle change (and the commute is nice reminder of my NYC days). It's a challenge to really make it work for you, but you have to at least try."
178,Filter reviews by 1 star rating,,"I like the idea of public transportation. It was great in NYC; it's okay here. There's something to be said about the hum of a city that has millions of people moving together. Well, here in LA I suppose it's a few thousand. Either way, it serves it purpose and can work if YOU make lifestyle adjustments. Example: I'm trying to incorporate public transportation in my work commute at least once a week. I commute 15 miles (25 minutes) across the SFV. Now, I'm waking up earlier, getting home later, standing in the cold, using a bike, and commuting for 85 minutes one way. Is it inconvenient? Not that much. Is it hard? Not really. I'm getting some ""me"" time in during the morning and afternoon. I have time to read that book I've been meaning to get to and riding a bike 3.6 miles to get home (so I'm tricking myself into getting in some cardio!). It really is a lifestyle change (and the commute is nice reminder of my NYC days). It's a challenge to really make it work for you, but you have to at least try."
179,4 star rating,"Dec 14, 2008","I like the idea of public transportation. It was great in NYC; it's okay here. There's something to be said about the hum of a city that has millions of people moving together. Well, here in LA I suppose it's a few thousand. Either way, it serves it purpose and can work if YOU make lifestyle adjustments. Example: I'm trying to incorporate public transportation in my work commute at least once a week. I commute 15 miles (25 minutes) across the SFV. Now, I'm waking up earlier, getting home later, standing in the cold, using a bike, and commuting for 85 minutes one way. Is it inconvenient? Not that much. Is it hard? Not really. I'm getting some ""me"" time in during the morning and afternoon. I have time to read that book I've been meaning to get to and riding a bike 3.6 miles to get home (so I'm tricking myself into getting in some cardio!). It really is a lifestyle change (and the commute is nice reminder of my NYC days). It's a challenge to really make it work for you, but you have to at least try."
180,3 star rating,"Oct 10, 2011","Growing up in the Bay Area, I was fortunate enough to experience the awesomeness that is Bay Area Rapid Transit (BART). If it's going to an Oakland A's game or hitting up a show at Maritime Hall...BART was usually the way to go when it came to a non-driving option. LA's version of BART, the multifaceted LA Metro system holds some water when comparing the two public transit systems. Although that glass isn't too big when looking to fill it. I've taken Metro's Blue Line from Long Beach to LA / Hollywood quite a few times for several anti-war protests and most recently, Occupy LA at City Hall. I've never had a problem with Metro as a service itself. The act of transferring from the light rail Blue Line to the BART-like Red Line at 7th Street is really easy, even when my most recent experience included a portion of the Blue Line being shut down for some construction issues, Metro staff made the task of finding the shuttle bus and knowing where to go quite pleasant. I've also never really experienced any time delays with service either. Now if I relied on Metro to get to and from work, riding it daily, I might have a different opinion. With that being said, there are a few things I feel I must address. First of all, with the exception of a few LA Sheriff Officers patrolling stations (mainly making sure people have tickets), security seems a little sparse. Especially on the trains. Being how anyone can essentially ride Metro without a ticket...this leaves for people to take advantage of the situation. I think this is mainly as issue I've seen on the Blue Line. Let's not beat around the bush, the Blue Line goes through some pretty sketchy areas. This leads me to my next talking point...while there's a station right next to The Staples Center, I wouldn't take The Blue Line to a Laker's night game. Rolling through Compton at 11:30 PM doesn't sound like a good time to me. At least when I was on BART coming home from a show in San Francisco...I know that BART Police are on guard. Lastly, the idea that So. Cal doesn't have an area wide public transit system is quite sad. Nothing going into Orange County from LA County. They really need to expand Metro's service to neighboring counties and communities...like BART has in the Bay Area. Metro is a nice way to get into the LA / Hollywood area without driving...especially for day trips. Beyond that, unless you have more balls than I, it's ONLY for day trips. Otherwise it's a decent system."
181,4 star rating,"Dec 21, 2013","The service is getting better and better.  I usually take the Gold Line to Union Station when I need to be downtown LA.  A few years back, it took me about an hour and now it is only taking 20 minutes.  The Union Station area has cleaned up really well.  It can be pretty intimidating getting into Union Station with people bustling about.  Well a few days ago, there was the Salvation Army band playing Christmas songs and it was nice way of getting into the holiday spirit.  For the most part, people are pretty friendly, but you get some peculiar people who look like ex-cons or homeless who want to talk to you onboard, but that is something that is beyond Metro's control.And I agree with some of the bad reviews who make the claim there are no instructions on how to board or attendant helping out.  You'll have to do your research online on how to take it and through trial and error.  That is just how you learn and once you get used to it, it is a pretty convenient way of getting around."
182,3 star rating,"Jun 29, 2008","I am SUCH a fan of public transportation. I can't speak for how the Metro runs during the week, but on the weekend the metro from Glendale is sadly inefficient. Although the station is pretty and the hedges are trimmed and it has this manicured feel, the trains don't run very frequently (and are often late). Plus, it's about 6 bucks for a roundtrip ticket to Union Station. And it's hard if you take the train in during the day and want to stay later into the night (the last train back to Glendale on Saturday was at 9PM...Seriously!). There was an article in the LA times recently about taking the metro late night, well, 9PM is NOT late night people. No way. Still. I can wish, can't I? The Glendale station is within walking distance from my apartamento, so I really, really WANT to take the metro, but not if the trains run irregularly and the round trip ticket is more than three bucks. That's just silly. Still. I like public transportation. I really, really do. I'm not going to give up on LA's yet...I can only hope it will improve in the future. If I lived downtown; however, I would definitely take the metro to get where I want to go. From Union Station we took the red line to Pershing Square and it was pretty efficient."
183,3 star rating,"Jan 4, 2009",I am not always fond of waiting in the middle of a freeway.  It takes several hours to switch between lines to cross the county.  LA's metro system never makes me feel like playing sardines and it doesn't smell.  Sometimes it does have the long escalators of Atlanta's MARTA.  The Gold Line is my favorite maybe because of the air conditioning.
184,3 star rating,"Nov 13, 2013","Parking is so expensive! $6 an hour, seriously?! I rather park in the passenger loading zone for an hour! The security guards seem to always stand around and chit chat. But everyone is really nice and knowledgeable about where each loading zone is.So many buses and trains, make sure you get there early to find the right transit you'll be taking!"
185,4 star rating,"Mar 11, 2014","I love Union Station!  If you're a first-timer here it may feel somewhat intimidating but don't be.  Instead, savor the moment.  If you have some free time walk around the building from end to end.  You'll enjoy some awesome architecture and art on both ends.  If you're hungry/thirsty, there's a Starbucks, Subway, Famina, Wetzel's Pretzels, and Ben & Jerry's on the Alameda entrance side (plus Traxx) and vending machines on the Gateway side.Platforms may be confusing so don't be afraid to ask for help.  There's more helpful people than you think."
186,1 star rating,"May 28, 2015",The driver on bus 68 (7458) does not know how to stop properly to pick up or drop off passengers.  He picked me up at ELAC but stopped about 30ft from the stop and dropped me off near Alameda about 4ft away from the curb making it hard for the elderly passenger  behind me to get off.
187,1 star rating,"Apr 14, 2015","Waiting at the bus stop at ELAC, bus doesn't stop and goes flying pass. Now I have to wait another 40 mins for the next bus on top of a 1hour 30min bus ride.  This is not the first time either, and when you file a complaint with them they say they will send you a letter of apology or an email.  Neither of these have happened.  Its been 2 months and im still waiting. Get your act together and provide better customer service or even better do what you promise for the customer."
188,1 star rating,"Oct 4, 2016","70 percent of the time, the online schedule is wrong! not by a couple of minutes, but like 10 to 40 min wrong. rarely use the bus anymore because of this."
