,0,1,2
692,4 star rating,"Jun 6, 2007","I take BART EVERY SNGLE DAY.  I hate how funky it always smells, I hate how I have to always wait half an hour for the SFO/Millbrae train to come, and when I do get on it, I don't get a seat until at least Daly City, I hate that everytime I out my bart ticket in my purse, it demagnetizes, I hate that I have to wait in the stupid bart ticket exchange window for half and hour, I hate that the bart ticket  booth girls know me on a first name basis, I hate that I always ALWAYS sit next to the lady with a bag of dead fish, stinky gr e en vegetable things, or the little short man who thinks his cojones are so big, he must hog BOTH seats, and sit with his legs everywhere,and most of all I hate that I hate BART so much, because I think i give them at least 100.00 a month and i spend at least 2 hours a day either in the bart stations, or on the trains themselves."
693,3 star rating,"Sep 8, 2006","Oh, BART.  What does it tell you about BART that I every time I sit down, I quickly check the seat with my hand to make sure it's not wet?  Day in, day out, checking the seats.  BART is costly and not particularly time effective, but if I want to go to work, I ride.  I've never been delusional enough to think I get my money's worth ($7 a goddamned day!  That's over a 1/2 hour of work!), but here's a piece of a conversation I overheard between 2 BART employees a few days after the threatened ""we want more money"" strike:Employee 1: Man, I make more money in a week than any of my friends!  They're hella jealous!Employee 2: Me too, man!  I make more a week than my brother makes a month!  He's always like, damn man!The only thing that makes it worth it is the driver of the Pittsburgh/Bay Point train who usually drives a train around 5:30 out of Powell, who likes to say twangy things like, ""We done filled this train up--let's go home."""
694,2 star rating,"Jan 20, 2009","I'm sorry but after that shooting incident with Bart police, it's pretty hard to feel safe riding Bart and having to worry if you'll accidentally end up a target because you ""look"" like a trouble maker or simply because of being at the wrong place at the wrong time.Overall, Bart does get you around faster then cars when there's traffic but due to having only a single track has quite a few delays and is always packed. I sometimes worry about riding it after viewing several You tube videos of weirdos jacking off next to other passengers and others starting fights and harassing passengers. It's dirty and too many riders have zero respect for keeping it clean for all of us to enjoy. And the security and workers hardly ever enforce the rules or go after those who litter or the mental nut bags, instead they like to shoot youngsters and take the law into their own hands. Bart, I know I sometimes have to rely on you to get me into the city and to work, school, interviews etc..and although you're a bit cheaper than taking the Bay link Ferry, I think I'd rather pay more to feel more secure and know I'll be getting to my destination on time and in one piece. The DC metro is far more efficient and reliable not to mention cleaner than Bart, unfortunately."
695,4 star rating,"Feb 23, 2009","Coming from a city not all that big on public transportation - San Diego, CA - I truly appreciate a well-run system that can get you to the important places in the city and beyond - Thanks!Getting from SFO to the city is incredibly easy, safe, and inexpensive.  I'd guess it takes about the same amount of time (30"") as taking an expensive cab, and definitely less time than renting your own car (not to mention the annoyance, expense and time to park once you get there).Your BART card doesn't expire, so hold on to it, grab a machine the next time you're at a station, and just add more money to it if need be.  SO EASY!$1.50 gets you from Union Square to Mission and less than $5 gets you from SFO Airport to the city.And the website is helpful, information and user-friendly.Again, thanks!"
696,3 star rating,"Jul 12, 2006","I thought that I had already written a review for you BART.  I was only coming back to lower my rating...So, I have been riding BART for the last year just about everyday of the work week.  And until May it has been great.  I enjoyed getting on the train and heading out to my gig in Emeryville every morning.  Nice to have a 26 minute warm-up for work every morning, listening to the iPod, reading and trying to keep my bike out of everyones way.  I laughed as I saw gas prices rising, knowing that I drive now about 150 miles a month!  Ha! Gas means nothing to me sucka!No. TLR, Not so fast.....Yesterday marked the 4th major delay on BART in the last 30 days.  This time I was 50 minutes late.  Now, I leave a cushion... but holy crap!  That is just about an hour stuck in a tube?!  With little knowledge of when I would be let free.  We just had a rate increase too. What give BART?  Are the oil companies leaning on you to provide a shitty service?  Let me know I'll go flex on Chaney and maybe we can get them off your back.Please, get better, you are making my gloating ass look bad."
697,3 star rating,"Sep 6, 2006","It's so great that we have a functional subway here in the bay area. I live 2 blocks away from North Berkeley Bart and use it all the time. Having said that there are some serious problems I find. 1) Expense: Why oh why do I have to pay $10 for a round trip to the city? Between gas & toll carpooling quickly makes more sense which makes Al Gore sad. 2) Downtown SF only!?!?!? Oh I dearly wish there was a line out to the Richmond. Someone told me that there is some earthquake safety problem but of that I'm not sure.  3) Wacky Bartcard: Almost all other public transportation systems in the world use a flat rate. A $1.50 to get into the system and free to get out. This can be quite a hassle if you have to get a bunch of people into the train since each of them needs their own damn card. When they are tourists in turns into a fiasco .... ok so you say that the further you go the more you should pay? Why, then, is the minimum charge $1.40? If I only travel one stop it should be proportionate as well ... where is my $.50 bart stop? 4) Bus transfers : Ok so this is arguably a fault of the bus systems but i'm going to complain here anyway. You leave a bart station, grab a handy bus transfer and viola you can get to the Richmond (after 45 minutes of battling traffic and 10 zillion stops). Then it's time to come back ... if you don't make sure to bring exact change with you watch out ... you are going to get some nasty stares. I really wish that all bay area public transportation systems used the same magnetic cards. Then transfers could be calculated automatically. 5) San Mateo and Santa Clara county voters : IDIOTS!!!!!!!!!!!!!!!! 6) Train notification signs : when they aren't blank or telling you about some stupid safety precaution or advertising they occasionally tell you when the next train is coming and how big it is. Why they can't simply have that up there and post permanent signs for the other BS is well beyond me."
698,3 star rating,,"BART, you smell funny, the stations are eerie, your chairs are kind of gross and your conductor hit on me at a very unreasonable hour in the morning. But you sure worked out getting me to and from the airport while I was on my little vacation, so I'm grateful. And a teensy bit creeped out.p.s. You might visit Chicago to experience the wonder of tube advertising. Just so I have something else to experience besides spending the whole ride wondering if there are ghosts lingering underground."
699,Filter reviews by 1 star rating,,"BART, you smell funny, the stations are eerie, your chairs are kind of gross and your conductor hit on me at a very unreasonable hour in the morning. But you sure worked out getting me to and from the airport while I was on my little vacation, so I'm grateful. And a teensy bit creeped out.p.s. You might visit Chicago to experience the wonder of tube advertising. Just so I have something else to experience besides spending the whole ride wondering if there are ghosts lingering underground."
700,4 star rating,"Sep 11, 2008","BART, you smell funny, the stations are eerie, your chairs are kind of gross and your conductor hit on me at a very unreasonable hour in the morning. But you sure worked out getting me to and from the airport while I was on my little vacation, so I'm grateful. And a teensy bit creeped out.p.s. You might visit Chicago to experience the wonder of tube advertising. Just so I have something else to experience besides spending the whole ride wondering if there are ghosts lingering underground."
701,5 star rating,"Sep 12, 2008","Fast.  Clean.  Roomy.  Also, fast.Cheap enough."
702,4 star rating,"Aug 26, 2010","I like the BART.  It brings back very fond memories of time before I was legal to drive. It empowered me to get tons of places around the Bay Area all by myself.  I use to take my little brother on excursion rides when I was stuck babysitting him.And now that I can (and do) drive, I appreciate it those nights I don't wanna cuz I want to drink too much. Mahalo, BART."
703,3 star rating,"May 19, 2011","Want dirty nasty seats and carpet that might give you MRSA? Ride BART! 3 stars cause the train gets me out of my car and I can thankfully, thus, avoid the bus."
704,5 star rating,"Oct 8, 2006","I love BART!It is convient, fast, and on time.  It takes me between Oakland and SF under the bay in no time.  Rather than driving in traffic, I can relax and read or listen to music.  But it does get really noisy when in deep tunnels.Bay area is very lucky to have this form of public transportation.  No other city in America (besides NYC) has this luxery.  It gets lots of people around very quickly, catering to all people.  Fares can be a little pricy and it would be better if they had a better bulk rate discount or monthy pass.  The employees are very friendly.I love the people watching and the music played in the halls."
705,4 star rating,"Jun 20, 2011","Have you ever taken a bus in Houston? Make sure to plan on at least an hour if you want to travel more than two miles. Oh, and a normal 30-minute drive? Two hours. Coming from outside the loop and want to get anywhere on a Sunday? Forget it. My point? People need to cut the BART some slack. Sure, there are things that can be improved upon, but most of the issues like crazies and unwanted smells are typical of public transportation anywhere. I love that you can get anywhere in the Bay Area on the train, and the ride is relatively painless, as anyone who's ever driven in this town will tell you. I'm always on time to work, and get to read and write and listen to music on the way. Score. The Verdict: It's public transportation. It's not perfect, and I of course, wish it were cheaper. But all the haters out there are a bunch of whiners. For real."
706,4 star rating,"Apr 18, 2007","One star is missing people, and I'm guessing you East Bay folks know what that represents; the thing SHUTS DOWN right when you need it! Too bad for you, little drunky that got kicked off the stoop while trying various deal-closing lines to be invited into your new friends bedroom. Now you've got to walk your ass to the Transbay bus and try to flag it down while its going like 65 in the middle of the night.    In the daytime though, its clean and on time which is a miracle to anyone who ever lived in NYC(not dissin my subway people-they're smart enough not to carpet the cars).   I was under the Transbay Tube (between Embarcadero station and West Oakland) when an earthquake hit and I didn't burn or drown, so BART rules!"
707,3 star rating,"Aug 14, 2008","BART is the easiest and best mass transit system to use to get all around the different parts of the Bay Area with perhaps Amtrak coming in a distant second.  I used BART for several years for my daily commute from the East Bay (San Leandro) to the Financial District (Montgomery St), which only took 30 minutes door-to-door (assuming there were no delays). And only costs $11 roundtrip (includes $1/day parking for Fremont station)Yes, I'm aware the system has its occasional hiccups and outages, but no system is perfect.  During my rides on BART, I can simply take a power-nap to refresh myself before I reach my destination (whether it's my office, car, or the Oakland Arena to watch a Warriors game - Yes, I'm aware that Baron Davis is now w/ the Clippers, but I was a loyal Warriors fan before he came to the Bay Area...they're still our local b-ball team...even if they do suck), read a book, do some work, or just catch up on my Wallstreet Journal or e-mails.  Today, I still can rely on BART to hope on the Fremont station, quickly coast down to downtown SF to do my holiday shopping without having to worry and fight against traffic or other people for parking.  The price of the tickets have increased and we now have to pay for parking, but I guess that's what's needed to keep this system going and improving.If/when they finally get rid of all the red tape and bureaucracy and extend BART down to San Jose and the rest of the South Bay, and effectively connect all three airports (SFO, Oakland, & San Jose Int'l), then I'll uprade my rating of the system to 5-stars."
708,4 star rating,"Aug 28, 2006","Ahhhh Bart...where do I even start. Well, first let me say I'm an extremely punctual person. I hate being late places. I usually strive to be places I need to be a half hour in advance. So obviously time is VERY important to me.The one thing that I really love about Bart is the time factor. You can pretty much rely on what the schedule clams will be the time Bart should be arriving next. I'm also an impatient person to some extent, so I like to have an idea of how long I have to wait. Bart seems to keep me posted pretty well. There are times where Bart can let me down, and that's the precise reason I didn't give it five stars. There are always improvements that can be made, but I'm satisfied thus far. Another thing to note about Bart is the convenience factor. I don't know how many times I've gone down into the station, and lone behold my Bart train is already there! I can clock getting downtown to about ten minuets or less... school about 20 minuets...now how awesome is that?  No matter how you look at it Bart is one of the better forms of mass transit around. Now I just wish boyfriends were as punctual as Bart..eh I won't hold my breath..."
709,5 star rating,"Dec 15, 2006","BART is like the greatest thing ever compared to most other US public transit systems (the one exception being Washington DC Metrorail).  I went to grad school in Boston, and holy shit, the Boston T is like an insult to humanity.  Here are BART's strengths and weaknesses in comparison to other major US transit systems (e.g., New York, Boston, etc):Pros:Fast (BART's *lowest* typical speed - 36 mph - is nearly as fast as the *fastest* speed of an NYC express train) +++Reliable (my experience is about 98% on time) +++Safe (0 fatal accidents in approximately 20 billion passenger miles) ++Cheap (people complain that it's more expensive than Boston, but per mile it's a lot cheaper) +Comfortable (rarely reaches true crush loads) +Clean Stations +Timed Transfers...OMG, these are the best things ever +Cons:Worse Coverage Area (but that's not really BART's fault - it's the geography of the area) --Infrequent Off-Peak Service -Trains Carpets Getting Funky -BART wins 12-4...that's enough for 5 stars in my book.Update - my favorite BART quote ever:""BART, which carries about 340,000 riders a day, meets schedule about 95 percent of the time. Management hopes to boost that to 96 percent.""Yeah, that's what we like to hear - a little bit of the Japanese railway timekeeping mentality going on there.  I hate it when a transit system lets itself slide.(from http://www.sfgate.com/cgi-bin/article.cgi?f=/c/a/2007/06/13/MNGRUQEFN81.DTL&hw=bart+west+oakland+paramedic&sn=001≻=1000 )"
710,3 star rating,,"We love it, we hate it, we love to hate it.I  admit that I would miss BART if it went away all of a sudden.  I've become too accustomed to getting myself around the Bay Area without a car, and I know the superior AC Transit Transbay and CalTrain services can't always take me to where I'm going, especially on weekends.That said, there are so many obvious ways BART could've been better from the start.  There are well-designed public transit  systems all over the world which the BART planners could have emulated...but did not.  For instance, none of the BART planners seemed to think providing express service was important.  Yes, every BART train stops. At. Every. Single. Station. On. The. Route.  The BART planners were clearly not contemplating taking that hour-plus ride from the East Bay to the Peninsula themselves!  No, indeed, spending all that time on a BART train is only for chumps.   If there are free seats, they might be too dirty to sit in.  If you're a bicyclist, other passengers might give you a hard time even if you're following BART's stringent rules about when and where you may place your bike.  If you're hungry or thirsty, forget it!  Put some calories in your mouth, and you could be cited by a BART cop.All these years of using BART have made me seriously consider getting a car."
711,Filter reviews by 1 star rating,,"We love it, we hate it, we love to hate it.I  admit that I would miss BART if it went away all of a sudden.  I've become too accustomed to getting myself around the Bay Area without a car, and I know the superior AC Transit Transbay and CalTrain services can't always take me to where I'm going, especially on weekends.That said, there are so many obvious ways BART could've been better from the start.  There are well-designed public transit  systems all over the world which the BART planners could have emulated...but did not.  For instance, none of the BART planners seemed to think providing express service was important.  Yes, every BART train stops. At. Every. Single. Station. On. The. Route.  The BART planners were clearly not contemplating taking that hour-plus ride from the East Bay to the Peninsula themselves!  No, indeed, spending all that time on a BART train is only for chumps.   If there are free seats, they might be too dirty to sit in.  If you're a bicyclist, other passengers might give you a hard time even if you're following BART's stringent rules about when and where you may place your bike.  If you're hungry or thirsty, forget it!  Put some calories in your mouth, and you could be cited by a BART cop.All these years of using BART have made me seriously consider getting a car."
712,3 star rating,"Dec 21, 2007","We love it, we hate it, we love to hate it.I  admit that I would miss BART if it went away all of a sudden.  I've become too accustomed to getting myself around the Bay Area without a car, and I know the superior AC Transit Transbay and CalTrain services can't always take me to where I'm going, especially on weekends.That said, there are so many obvious ways BART could've been better from the start.  There are well-designed public transit  systems all over the world which the BART planners could have emulated...but did not.  For instance, none of the BART planners seemed to think providing express service was important.  Yes, every BART train stops. At. Every. Single. Station. On. The. Route.  The BART planners were clearly not contemplating taking that hour-plus ride from the East Bay to the Peninsula themselves!  No, indeed, spending all that time on a BART train is only for chumps.   If there are free seats, they might be too dirty to sit in.  If you're a bicyclist, other passengers might give you a hard time even if you're following BART's stringent rules about when and where you may place your bike.  If you're hungry or thirsty, forget it!  Put some calories in your mouth, and you could be cited by a BART cop.All these years of using BART have made me seriously consider getting a car."
713,2 star rating,"Aug 23, 2005","Come on.  Even the New York City subway has a monthly pass available for sixty bucks, and it goes EVERYWHERE.  Including a transfer to surface buses. Get it together, BART."
714,2 star rating,"Aug 9, 2006","Damn It BART!!!!!!!I'd strangle it, if I could.I hate the way you only send a five car train during peak morning commute from the Millbrae station - WTF!?! It is completely full by the 3rd stop and people are usually standing on top of each other.And what about the cars that blow hot air through the air conditioning? Surely something can be done to correct that situation in the middle of summer. I want to get all those highly-paid BART executives to ride through the system on those cars all day....and why not throw in some of the frequent stench and mess left behind by other passengers that never seems to disappear? YELPERS...ARE YOU WITH ME?For the price, I think riders should demand better."
715,2 star rating,"Jun 22, 2007",got nothin to do so im pissin on the third rail...ZZZZZZZZZZZAAAAAP!
716,3 star rating,"Nov 13, 2007","Traveling from the South Bay to the City...Commuting from San Jose to San Francisco five days a week is not for everyone.  It requires mad skill.  Different modes of transportation should be used on different days, depending on what you have going on in any given situation.  Picking one's mode of transportation from the South Bay to San Francisco is much like choosing which wine to have with your food.   It takes finesse.  Experience.  Taste.  Ones choices are:  1) Fremont BART; 2) Caltrain; or 3) Driving.If one chooses the mode of transportation wisely, one can make it from San Jose to the financial district in San Francisco in an effortless hour to hour and a half.  Effortless, because your time will be spent catching up on a favorite novel, reading the newspaper, or calling a friend you haven't spoken to in ages.if you do not choose wisely, you will be stranded in a quagmire of public transportation or gridlock hell.  There will be no parking spot at BART or Caltrain.  BART or Caltrain will be delayed.  You will miss the express service and it will take 2 hours to creep into the City.  And then, once you get to the City, MUNI will not show up.  Or, you will spend two hours in your car inching up the 101.So when should you take Fremont BART to the City?  In one, and only one situation.  When you are both leaving the South Bay and the City either extremely early or extremely late.  Mix and match as you please -- it will give you 4 combos (early-early; early-late; late-early; late-late).  But you can never, ever, plan on leaving either the South Bay or the City at a normal time.  This is very similar to the rule that you should not feed gremlins after midnight. You may take BART if you need to get into the City very early (leaving Fremont no later than 7am).  Why?  If you don't leave Fremont obscenely early, you will not find a parking spot at BART.  Or, leave Fremont late, by 10am -- more parking spots open at that time.  Conversely, leave the City early -- no later than 2pm.  If you leave between 3-7, you will be stranded on the parking lot, aka the 880 South.  Thus, BART is also a fine choice if you are having a late dinner in the City, and want to leave from 7 - 9 pm.BART gets three stars, because it is generally reliable.  Minus two stars for its significant limitations."
717,4 star rating,"Aug 5, 2008","Living in Orange County I can appreciate any form of public transportation that actually works.  I've only ever ridden the BART from Oakland Colesium to the 16th and Mission Station and back when visiting SF.  But each time I have gotten a train quickly, I've always gotten a seat, it has been relatively clean, and I go to where I wanted to go in a reasonable amount of time for a decent amount of money.The only problem I have is the lack of a decent audio system or a sign board announcing the next stop.  Not being familiar with SF and the BART stops I always make it a point to count the number of stops before getting on the train so I know when mine is approaching since I can't rely on being able to understand the garbled gibberish coming out of the crappy speakers."
718,1 star rating,"Mar 11, 2015","Day Eighteen: 03/11/15: Train  scheduled to arrive at 8:43 at  Embarcadero: sauna train, ear blasting operator.  Crowded.  Day Seventeen : 03/10/15: train scheduled to arrive at 8:43 at Embarcadero.  Sauna train that cooled down at Fruitvale then heated back up in the tunnel before Embarcadero.  3 min delay. Day Sixteen: 03/09/15: Train scheduled to arrive at 8:43 at embarcadero : eardrum blast operator.  3 min delay.  On the way home, police activity at Glen Park causing ""45 min delays in all directions"".  I got on a train to go towards powell to get in front of some of the crowds as the stations were sardine and luckily for me, not everyone  else who got off the train, the train I was on began heading back to the east bay.  Then there was a mechanical  problem  at West  Oakland  where we sat for about 10 min.  I will say that the driver was making efforts  to be pleasant and entertaining and the temperature was good. ** 3 week Summary: one train on time, occurred in week 2**Day  Fifteen : 03/06/15 : Train scheduled to arrive at 8:43 at Embarcadero.  5 min delay unexplained. Day  Fourteen : 3/05/15: Train  scheduled  to  arrive  at  8:52  at  Embarcadero.  2 min delay.Day Thirteen: 3/04/15: Train  scheduled  to  arrive  at  8:59 at  Embarcadero.  2 min delay.Day Twelve : 2/25/15: Train scheduled to arrive at 8:43 at Embarcadero : 1 min late at arrival, slow in Lake Merritt tunnel, extra loss speaker,   3 min late.  No explanation .**No reports due to inability to post on yelp for unknown reason followed by vacation**"
719,1 star rating,"Feb 6, 2015","Day Ten : 2/23/15 :Train scheduled  to arrive at 8:43 at Embarcadero: 4 min delay, no explanation.   Driver was comfortably audible.  Day Nine : 2/20/15: Train scheduled to arrive at 8:52 at Embarcadero.  2 min late at arrival, delay to let a LATE train get in front of us.    Day Eight : 2/19/15 : Train scheduled to arrive at 8:52 at Embarcadero.  On time!!! Good air flow today.  Day Seven : 2/18/15: Tuesday after a holiday.  Train scheduled to arrive at 8:43 at Embarcadero.  On time at arrival, 5 min delay upon arrival to sF.  Day Six: 2/17/15: I did not ride Bart the last two business days.  Train scheduled to arrive at 8:43 at Embarcadero: 2 min late arrival.  Ear blast day.  3 min unexplained delay.  Delays, at 6pm due to brakes and medical emergencies Day five: 2/12/15: train scheduled to arrive at 8:43 at Embarcadero : 8 min late at arrival.  SAUNA train and  extra crowded, the latter due to delay of 9 min.  5th straight day of delays. Day four: 2/11/15: train scheduled to arrive at 8:43 at Embarcadero : one min. Late at arrival,  no biggie , then announcement of medical emergency at Embarcadero .  Resulting delay : 8 min. Day three: 2/10/15: train scheduled to arrive at 8:43 at Embarcadero.  Running 3 min late at train arrival.  announcement made that we will have to wait for two trains to move through Embarcadero before we can pull in.  Arrival at Embarcadero at 8:49, six min. Late. Day two:  2/9/15 :  train scheduled to arrive at 8:37 at Embarcadero .  Running 2 min late.  I will say that this driver is my favorite.  He is audible and cheerfully welcomes every stop with a ""good morning"".  If the train is full he will apologize for a ""sardine commute"" and let the passengers know if there is another SF train close behind us.  And arrived at 8:44 , seven min. Late.  I have been riding bart every weekday for about a year and a half now.  I normally take 2 or 3 trains earlier than I should need to in order to be at work on time.  Why?  Well, the answer is the reason for this review blog.  I would like to document the frequency and length of the  bart delays at least the ones I experience.  Please join me if you are as disappointed  and frustrated as I am.  To step on my soap box for a moment, I will say that it is not just the delays that are motivating this exercise.   I either can't hear what the driver/announcer is saying or I am getting my eardrum blasted!  The volume of the speakers is an issue.  About a third of time, and this is only based on my experience, so chime in if you disagree,  the train is a SAUNA!!  Especially when the train is sitting in the tube or some other place where the doors cannot be opened.  Back to the delays, medical emergencies cannot be helped for the most part,  but the reason for the holding of the train is what exactly?   Track maintenance during the commute hours??  The results of delays are not just the obvious issues with attendance wherever one is traveling, but also crowded trains.  When a train is delayed, more people get on at each proceeding stop.   Lack of personal space aside, tensions as well as temperatures rise.  It makes for a very stressful and potentially unsafe(?) start and or end to one's day.  Now I don't know if BART ever promised a pleasant ride, but somehow I would think that some basic safety questions would at least arise but hopefully be addressed.  How many people is safe to travel in each car?  Is it safe to hold trains at the end of Warriors games, or the last train of the night and send BART reps to the platforms to pack people like sardines (and I mean to the point of not being able to move any part of one's body) and send them on their way??  Is trained staff on board to address medical issues that arise from this stuff?  Yes the solutions to my concerns have a hefty price tag, but the price of not addressing them might just be greater.  I'm not just talking about personal comfort and individual passenger health, which sadly hasnt been enough to motivate a change, I'm talking about larger scale effects on the economy.  Where could we be if more people could just have a reliable and safe commute to work not to mention the rest of this beautiful Bay Area?  Ok, off the soapbox.  What are your thoughts?BART, my request to you,  since you increased our fares at least once since I became a rider promising improvements, please deliver.   It's great that threw are new cars and seat covers,  but what I care about is reliability.   Thank you.   Day one:  2/6/15 : took the Daly City train that should arrive at embarcadero at 8:44.  I am currently leaving as I type, West Oakland station and it is 8:50.    We arrived at embarcadero  at 8:57.  Now, on the ride home, we are holding as we are backed up behind a ""couple of trains""... at 5 :51"
720,5 star rating,"Mar 1, 2008","Ah, BART...I remember you from my first trip when I was 4 and literally thought you could see the fish under the Bay, to my first date. Every weekday I take you to school, or to see my folks in the East Bay, and to go back to the City again and reminisce on the past and the future. You've helped shape my life and I love you. Sniff Sniff."
721,1 star rating,"Jun 7, 2018","Dirty trains, equipment always breaking. To be fair they've been making an effort of trying to be on time, but it's still really bad. Homeless people are rampant on the trains and makes it more like I'm commuting to a refugee shelter than to work."
722,1 star rating,"Mar 9, 2018","Why even bother rating BART? It's cheap, gets the job done (most of the time), they could add security (please add more security)"
723,3 star rating,,"Less squeaking, lower the fare, and run more trains!"
724,Filter reviews by 1 star rating,,"Less squeaking, lower the fare, and run more trains!"
725,3 star rating,"Apr 4, 2006","Less squeaking, lower the fare, and run more trains!"
726,5 star rating,"Apr 18, 2007","BART is tha shiznit! You get cellphone service all over the city (which can be a good thing or a bad thing depending on WHO you are sitting next to!)  Its fast as hell and gets you where you need to be without all that traffic mess. In fact I took BART to the Golden State Warriors game the other night  with my homeskillet and I was amazed at how quickly I got there! In addition to the great ride on the way home, BART offered a little ""contact high"" from some peeps on our train who clearly didn't mind the cameras and sparked a doobie in our car  while saying ""We from Richmond, we ain't corporate!""  NICE!!!!!! I love you BART!"
727,4 star rating,"Sep 2, 2007","Bart is awesome!, the ride is pretty smooth and convenient as well, the only downside is that there are stupid people who talk loud and are inconsiderate of others, and annoy everyone on the train with their stories on life that nobody really cares about.  The fare from fremont to sf is 10 dollars though, a bit high but better than driving through all that traffic, plus it's nice to get a little nap along the way :) save up energy to wait for your gf while she shops the day away in sf."
728,5 star rating,"Sep 6, 2007","Hurray for BART.  My only complaint is that the tracks don't come all the way to the San Joaquin Valley.  But close.  I can leave my car in Pleasanton and catch the train into the city for a week of being car-free.  I can go to Berkeley and catch the train to Oakland or to SF.  When I'm in the south bay I can park at Millbrae and go anywhere from there.  That's where the Cal Train station connects to BART too.  Although I don't mind driving 580 or 101, I don't want to drive in SF, so this is THE way to go."
729,4 star rating,"Jul 1, 2008",this is totally the BEST and most AWESOME way to get around when in the san fran area!!!!some stations here my be a little bit shady and uncomfortable to walk around just becuase some of the stations are located in interesting areas. but the thing that I love the most about the BART stations and the cheapy prices that it takes to get from one place to another and the fact that the machines take cards!!!
730,3 star rating,"Mar 20, 2009","Twinkle Twinkle little star I can only barely give you 3...After yes dare I say riding the NYC subway, or even the MAXX in Portland...you are way over priced for one ride. And not to be able to get an all day pass for a set price...shame on you. Make yourself rider friendly. Yes many people use you for commuting and trips into the city for entertainment like concerts and dining, but miss the last train before midnight and you are screwed. It's so annoying getting out of the Warfield and making sure you get to BART before the last train. Or if you leave Oakland Coliseum and you need to transfer, do it early enough or you'll miss it! ugh! What's the point? You just might as well turn into a pumpkin.....The NYC subway isn't the cleanest and yeah it's pretty crowded at commute times but it's so easy to get around the city. And it's CHEAP! (and many times entertaining in it's self). The MAXX in Portland is CHEAP and gets you from Beaverton to Gresham through Portland, into the Airport (so easy!) So BART listen up, get with the program and make some fun day passes or run later on weekends, REALLY.... think about it."
731,4 star rating,"Dec 24, 2009","While in SF I've taken the BART to get from SFO to a hotel in downtown and go to Oakland. For what it is, a commuter subway, I think it's the right pill for the area. Knowing that you use it to basically go to other cities around the Bay it's great. It would be nice if it was flat rate like NYC, Chicago, and LA subway and train systems, but you can't have everything. I found BART to be among the cleanest systems that I've rode and I felt quite safe riding to just about every station even after coming just after that BART cop shot/killed that guy in Oakland. I come away with a good regard for BART."
732,4 star rating,"Mar 1, 2011",BART is a great way to get around the Bay Area. I just wish it went to Bentwood and also San Jose State. This would really bring up the land value in Brentwood and also would  make it much easier for people to commute from San Jose to San Francisco and vise versa.
733,4 star rating,"Jul 10, 2011","Loud but efficient, mostly on time, gets me where I need to go."
734,2 star rating,"Dec 24, 2006","What I like:- It's better for the environment than driving.-Comfy cars.- The little markers at the station platforms that tell you where the doors will end up. - Easy transfer to Caltrain at the Millbrae station.What I don't like:-The trains just don't come frequently enough. - They really need to expand it to other parts of the city and bay area.-Cars are smelly, like moldy carpet. -Unless you get a fast pass, the BART tickets aren't compatible with the SF Muni system.  They should do more to integrate the different transit systems around the Bay Area so you can just use the same card (E.g. in NYC, the same farecard lets you on either the subway or the bus.).- The BART tickets are so easily demagnetized! If you put it too close to your ipod, the magnetic clasp on your purse, your building entry smart card -- anything will demagnetize it!  So annoying."
735,3 star rating,,"I had never really dealt with public transportation until I moved out here from Sactown. BART totally intimidated me at first with it's big shiny complicated ticket machine but over the past 3 years I have grown fond of good 'ol stinky BART.I have the same gripes as everyone else: it's loud, smelly, contains crazy people, funky seats, expensive, stupid tiny value tickets you can never spend, DOESN'T RUN LATE ENOUGH, etc.I'm taking it once a week to go to school at SF State (Market street) and it is SO convenient to just zip to Millbrae (ok, not exactly zip, who zips on 101 at 4 in the afternoon?!) hop on BART and chill with the ipod until Powell. I don't even have to go outside!It cracks me up that the little schedule at the Millbrae Station has ""Union Square"" penciled in next to Powell Street, I guess a lot of people had questions on how to get to Union Square.Also, huge plus that BART can take me to Little Star in the Mission and eliminate the headache of parking. Extra star for that ;)"
736,Filter reviews by 1 star rating,,"I had never really dealt with public transportation until I moved out here from Sactown. BART totally intimidated me at first with it's big shiny complicated ticket machine but over the past 3 years I have grown fond of good 'ol stinky BART.I have the same gripes as everyone else: it's loud, smelly, contains crazy people, funky seats, expensive, stupid tiny value tickets you can never spend, DOESN'T RUN LATE ENOUGH, etc.I'm taking it once a week to go to school at SF State (Market street) and it is SO convenient to just zip to Millbrae (ok, not exactly zip, who zips on 101 at 4 in the afternoon?!) hop on BART and chill with the ipod until Powell. I don't even have to go outside!It cracks me up that the little schedule at the Millbrae Station has ""Union Square"" penciled in next to Powell Street, I guess a lot of people had questions on how to get to Union Square.Also, huge plus that BART can take me to Little Star in the Mission and eliminate the headache of parking. Extra star for that ;)"
