Rating,Date,Review
2,"Nov 13, 2006","#8 bus, why do you always show up at the orange line halsted station two at a time? So if I miss one bus, I miss BOTH AND HAVE TO WAIT 20 MINUTES!! in that case, it's quicker to walk home.On a rare occasion, I walk down to the street and you magically appear... that deserves 2 stars."
3,"Mar 2, 2019","Friday morning I got on his bus. My card was insufficient, even though I have my card auto loaded all the time. I explained to him that I have my card auto loaded, so let me check my account. He kept going ""it shouldn't work like that. If you have it auto load, it should load by now"". I said ""give me a minute, let me check"", then take a seat. My card had only €.25, so I manually add $20 in my card. Then, I went up to tab my card again, it still didn't work. I showed him my account with $20.25 in it. He said ""you hold the bus long enough"". I was like ""What"", and he repeated ""you have hold the bus long enough, I have to get on Lakeshore now"". Very frustrated! It was the company system that didn't auto load my card, and it was also the company system that didn't update my card fast enough. Therefore, I deserved to get kicked out of the bus!!!??? I was wondering if the company trained their employees probably on situations might have happened with card holder passengers!!??"
5,"Aug 13, 2008","I'd be up a  creek without a paddle if it weren't for the CTA.Good or bad, I'm truly thankful it's here."
1,"Oct 3, 2018",Every damn night at the Howard Station at 11:20pm these females can never leave on time because they worried about a damn man! You come to work not talk and flirt!!! Cta needs to get it together because that's bullshit now I see why all these trains and buses running late all the damn time. Y'all wouldn't have a job if we wouldn't be using them so please keep to the schedule and flit when you on brake or save that shit after work.
4,"Aug 28, 2012","It always seems that the locals always bag on their own system then the outsiders praise it. Well I guess Im no different here. The CTA is light years ahead of the SF Bay Area in Public transit. I hold the NYC Metro as the bar and after traveling all over the world, the subway runs all night, gets you just about anywhere, and is still fairly affordable. For me to go from my house and get around various places in SF I have to get on at least 2-3 different systems. That is ass. So CTA seems to get you to a ton of places for fairly cheap and with lots of locales. I thought the bus and EL  were fairly pleasant. Case in point, the bus couldnt take my $5 bill so the driver nicely said go ahead and sit down. He even gave me directions for where I was going. In SF the driver would just mumble and brush you off."
5,"Apr 4, 2011","I think its really cute when people complain about the CTA. This is mass public transit. You get what you get. I'm posting five stars, not because Ive always had the best experience when it comes to everything CTA, but for living up to all of my expectations. I never expected anything more (or less) than what I got. A little bit of vomit?? Sure. A few stinky homeless guys?? Definitely. A Few homeless guys covered in vomit?? Quite Likely. If you don't like it, don't ride it. But if you don't have a car and don't want to cycle or walk somewhere, CTA is the best option for you. Your only other option is cabs, which can get expensive really f'in fast. CTA, thanks for getting me everywhere, anytime, on the cheap.A note from the author:  Be safe, don't drink and drive, take the ""L"""
1,"Jul 25, 2009","You might think that if  you paid the highest transit prices in the nation that the service would surpass other cities. You would be wrong.I don't believe that public transport should be privatized, and the CTA is a clear example of why not.  If something is subsidized by government money, it should have to meet government standards, which (if they were to exist..) may prohibit exploiting minority populated areas, catering to more wealthy districts, and oh i don't know,  filling with smoke every now and again.The people who work for the cta have a lot to deal with and by no means is this problem theirs to bear. Raising the fare is maybe the only way to pay the staff a fair wage, and i understand this...but perhaps if money hadn't been mismanaged and quick fixes used for so long we wouldn't be paying for it now. Raising fares, more advertisements, and a gift shop? then why is there a DECREASE in service?p.s. the cta's scam where you HAVE to buy a u-pass unless you are disabled is insane. I'm glad it is 85 a semester for something i ethically don't support, cool."
3,"Apr 8, 2008","The CTA gets credit for functionality, it works if it is going where you are going.   It even gets credit for attempting to maintain itself despite gross mismanagement.  But loses stars for political mishandling of public funds.  If Chicago didn't lose so much money to corruption, we may not have to wrangle with Illinois government for extra money.  I think taking on the olympics may be a bad idea.  I don't blame Daley alone, I blame all of em, the whole croney driven machine.  But the truth is the city wouldn't work without the CTA.  Imagine how nice it would be if it were well funded and well run?"
1,"Aug 11, 2006","The Chicago Card should really say on the front :Always LateFilthyDangerousRudeStill, I'm grateful we have a mass-transit system at all.  Does anyone have anything other than a love/hate relationship with the CTA?Edited down to one star for making me late to my midterm exam despite the fact that I left the house a0 full fifteen minutes earlier than I normally do to get to class on time."
1,"Jun 22, 2015","This morning (June 22, 2015) between 8:00am and 8:03am, at the North Ave & Long bus stop (going eastbound). I was patiently waiting for the bus when... as it came, totally just passed me up! I managed to run to it's next stop (North ave & Lockwood, eastbound). When on, the bus driver was very inconsiderate, unconcerned, and refused to give me his badge number, or employee ID of any kind. The number written on the bus was 6797, the Ventra register on the bus had the 4-digit number of 1063. Completely dissatisfied with this his service, and others like him. Quite frankly, I'm fast, and can catch the bus even if they routinely miss their mark, but I write this because: WHO KNOWS HOW MANY OTHER PEOPLE HE'S PASSED UP, with no concern. This needs to stop."
3,"Sep 2, 2013","Overall, I had good experiences while riding around town on the trains a few weeks ago.  I felt safe, I was usually travelling with another person, but even on solo trips things were not overly shady.   I felt the announcements were easy to understand also.  I rode out to Midway, not knowing that it has a bad reputation, and it was the middle of the day so perhaps that makes a difference, no problems.Employees mostly  helpful, sometimes low on patience/energy, but if I had their job of dealing with people all the d*&% day I think I'd feel the same.p.s.  My friend who moved to Chicago from NYC had this to say concerning the people who come on the trains asking for money in the two places- in NYC there is more music etc and trying to entertain passengers, while in the midwest it's more like here's my sob story.  Yes, we know life can suck really fast for many people and you never know what could happen and it could happen to you!  For example, in Chicago we were riding the brown or red line, guy comes on and has major sores on his foot due to some infection.  He proceeds to tell the entire car, ""I'm only trying to raise 19$ for some medication for my foot.""  He didn't have insurance, but then again...neither do I.  p.p.s  This story has a happy ending, I hope.  There was a person riding in our car who told the guy that he worked at a hospital and to come to that hospital between certain hours and to ask for him and he'd get him a card so that he could get his medication or get some kind of health card.  Sounds promising, and one lady gave him some money.  I was not that lady, alas my conscious is not clear, but my heart is  like ice."
3,"Sep 2, 2012","Took the Southport Brown Line to the Loop on a Friday afternoon around 3:30 after spending the afternoon with my co-workers at Southport Lanes for our summer reunion.My trip was very enjoyable and far better than any experience I have ever had on the train.  This, in part, was due to the fact that it was a holiday weekend and the train was not crowded at all.  Also, it was super hot outside so the air conditioning was a big relief.  Also, it was very easy to get to the Loop and there are several stops you can get off at once you get to the Loop.I highly doubt I'll be as lucky to ride the train like that again, but overall, good experience.I'm not a big fan on the EL - I'm a suburbanite and take the Metra into the city, but if I have to take the EL then I will.Also, I highly recommend buying a day pass sold at Walgreens if you are visiting.  It makes getting on the train a lot easier if you already have a ticket."
4,"Sep 27, 2005","I once came here to get a replacement for my Chicago Card Plus because I had somehow managed to snap it (after two years, I snapped it - I don't know how but I did) and the wait was deplorable and I was so frustrated but the lady at the counter was very polite, quick, and I have a love/hate relationship with the CTA anyway so I forgave her and still love the CTA."
4,"Sep 6, 2007","I would give it 5 stars, but since I don't live here and deal with the day to day grind of public transit in Chicago I had to deduct for tourist factors. I went to visit my very best girl friend over Labor Day weekend and I was impressed by the El system. The price is good (2.00!), it is easy to get places (airport, the loop, Wrigley Field, breakfast), and I LOVE how there is only ONE system! I love my San Francisco Muni system, but it has never made ANY sense to me why we have Muni for in the city and Bart for the outer bays and airport, just make ONE system! The ""old"" feel to the El in a city that looks very much ""new"" is one of the visual pluses in my book! The tracks remind me of the Disneyland train ride- this may or may not be a plus for everyone, but it is for me and it is my review. All and all- I LOVE Chicago. The El is just icing on an already tasty cake!"
1,"May 29, 2011","Who'd think that the CTA has budget problems after seeing this building? I'd like to give zero stars for foolish spending. On the plus side, the signage is pretty clear."
1,"Jul 31, 2008","Ever wonder why you wait 20+ minutes until you see six thousand busses?Oh, right. That's because the drivers enjoy stopping the bus at a green light and sitting there thru not one, but TWO red lights. TWICE within four blocks.Congrats on your fantastic efficiency, Chicago Transit Authority."
1,"Jul 8, 2008","Damn you, Westbound bus #72 (North Ave), damn you.Oh, and I kind of hate the red line. I don't really know why I hate it as much as I do. I know the three times I've been on it, it's been incredibly slow. And painfully packed.The blue line reminds me of a pet store. Take from that what you will. I have a love-hate relationship with the blue line.I still want to punch the #72 westbound bus. I'm convinced I could walk from Damen/Milwaukee to Albany in less time than it takes for that damn bus to even GET to Damen."
5,"Apr 1, 2006","I originally thought this was supposed to be a wider loop around the west side, from Chinatown to Malcolm X College and up to the North & Clybourn area, called the Silver Line. I was only surprised to find out this revised line dosen't include the stretch of Halsted between Belmont & Fullerton!"
2,"Apr 16, 2007","Compared to other cities I consider Chicago lucky to have our el and bus service, however my experience saturday night made me think twice about that.Orange line - if the last train leaves Midway at 12:55, why is it that at 12:45 I arrive only to find the doors locked, no one in the station an LED sign stating ""orange line not in service at this time""?? thanks for leaving me stranded in Cicero at 1a.m.  #62 bus - thankfully after a half hour wait I was able to take the 62 to the loop.Red line - NB trains not stopping at Roosevelt???  My expedition was half way over when I arrived at Roosevelt Rd. and State St.  Only to climb down the subway stairs to find a handwritten note ""no NB service"".  I waited with some others on the elevated platform for another half hour only to get frustrated.  Tired and crabby I walked down to street level to catch a cab when a train should appear.......""north bound red line to Howard"" states the conductor, WHAT THE F^#@!!!!Get your head out of your ass CTA."
3,"Dec 18, 2012",I am glad I got to experience this once in my life for the novelty of it.  I would probably venture on it again just because it is awesome that they have public transit and you can go all over on it if you know what the hell you are doing.  Me and three other ladies did indeed make it from our hotel out in the burbs to downtown Chicago with relative ease....We made it home too which I must say was not a smart move on our part.  Three ladies from the midwest cornfields of MN have no damn business on the public transit at 3 in the morning on a weekend.  It got a little dicey a few times and I had secretly been cussing myself out for not taking a cab.....But hey we did make it.  You will see some shit out there ---mental people walking around with urine and vomit on them talking to themselves and some thugs hanging out that look like they want to stab you.....If it isn't dark take it ---if you are bad-ass go ahead and take it.  Next time if it is night---I'm calling a Taxi----Oh yeah-----wear a mask and keep hand sanitizers handy---we all got sick as dogs after this trip....too many germs ...
2,"Dec 7, 2014","Yes, numerous Chicago citizens MUST rely on CTA services which is most assuredly a 'defenseless' position for any individual.  The shame comes in how this corporation annually and consistently raises the costs of commuting with expected vigilance, these days.  They began such fare increases back in the '70's but in the '70's raised the fares twice in one year!  That management crew was then ousted and shamed [by the media & citizens] for their overt and apparent attempt to siphon money from the corporation into their own pockets.  New management under the African-American female [whose name I fail to recall at this time] promised to never raise fares unjustly and without proper notice to the citizens.  But within a period of 2 measly years the new management reneged on that promise citing 'increased operational expenses' for old, worn out bus fleets and need for new fare boxes and transitioning from paper transfers to new CTA Fare Cards which the citizens did not mind, that time.Today I can only pray that the corporation is better at managing the corporation and not increasing fares as high as in the past.10/2017:  NEW UPDATE:Per a Chicago relative, the CTA has increased the fares but seemingly within range of customer affordability."
3,"Nov 14, 2006","My #66 route is hit or miss.  I love the rare times that I get the real feisty bus driver that likes to blow the red lights and honk at everybody.  Basically I don't feel like I'm making good time unless I'm being sloshed back and forth from fast braking action.  I get lucky with that type of driver once a week.  Most of the time I get stuck with the bus driver that is ahead of schedule and will deliberately take as long as possible to get to my destination.  I have been on buses were the bus driver will just idle at a several lights for more than 5 minutes...for no apparent reason...aside from the fact that I am now LATE.I think my biggest complaint would not be the CTA themselves but the horrid and foul-mouthed high school students that can be found at the back of the bus in the morning.  Those kids really need to find some other type of transportation, they ruin everybody's morning commute with their dopey ass antics and lame wisecracks.  OO burn you just made fun of my coach loafers that look like ""hush puppy shoes"" and pointed out the fact that I'm drinking a beverage, out of a cup, no less.  Stay in school jabronies but find a different way to get there or one of these days my so called ""looks like she is drinking a latte"" will be all over your face."
5,"Dec 1, 2008",My favorite mass transit system in the country. What I love about it is that it's relatively clean when compared to NYC's system. I also loved being able to buy a all day pass for just $5. And the machine took my debit card which was the best part! The CTA Blue and Brown lines were the ones we primarily stuck to and we enjoyed using both of them. We will definitely be using the CTA transit system next time er return to Chicago.
4,"Dec 7, 2008","Well, the people from Chicago, will tell ya, it is just like any public transportation like any other major city~ And with the age that shown from its wooden track and several stations, it has actually been keeping up fairly in great shape! From the point of view of a business traveler~CTA is MUCH quicker and efficient compares to the buses~ And just $20.00, you can ride however and wherever you want  for 7 Days! with all public transportations. In the bittering Chicago weather condition, some station even provides cozy services of the ""Warming Zone""How does that work? Well, with a semi open space, there will be several heating lights ready to heat you up, at the press of button. Still~ nothing beats the bittering wind of Chicago!"
3,"Apr 3, 2008","The CTA is a hit or miss, usually. Lately I seem to find myself muttering ""The CTA is trying to ruin my life"" quite a bit. I live at around 300 S., and work around 650 N., which on a nice day, with lots of time to spare, is a nice walk, but when its raining/snowing out and I'm running late for work, I need some sort of transportation quicker than my feet to get me there. Or when I'm tired after a long day of work, or it's really late out, I don't want to walk home. The 29 bus NEVER comes when I need it to, or it'll just drive past me. Happened a few times now. The 36 is pretty good, minus the driver that tried to kidnap me the other night, threatened to beat up the 'boyfriend' I made up as an excuse not to give him my phone number, asked if he could ""keep me"" and wouldn't open the bus doors for me to get off. The Red line has trouble being consistently underground, and seems to always NOT be running underground in the direction that I want to take it. However, I must admit it has been fairly consistent and quick getting me to work on time, and I havent had much of a wait at that station. Just watch all that change now that I wrote about it. Love my UPass, dont know what I'll do without it over summer.Some of the stations are pretty dirty and sketchy (ie: Grand), but I can tell they are really trying to fix some of them up (ie: belmont red/brown and Harrison Red). I also wish they would improve security so I would be a little more comfortable riding the train alone after work, etc.I complain about it, but I really don't know what I would do without the CTA."
1,"Nov 5, 2009","I hate you CTA. You always make me wait, freeze my buns off or make me sit in something that used to be inside another human being.I'm a native of Chicago. I've been riding the CTA for over 20 years. And it has never been pleasant, clean or on time. I mean ONCE in a while, they'll run their shiny new buses through the nicer more influential areas of Chicago, but it always buckles in quality eventually.I've been to many cities throughout the world and most cities, even post war-torn cities, have managed to build more efficient, clean and timely transit systems. I simply don't know why we can't get it together. Its not like we don't know winter is coming, its not like the streets are rearranging themselves like in the movie The Cube and its not like the transit habits of Chicagoans change all that drastically save for a festival or two in the summer and a sudden blizzard in the winter.CTA, I simply can't stand you. You and your greasy hand rails.:("
5,"Dec 25, 2009","Like another reviewer said ""You Chicagoans are spoiled!""I come from the LA/Orange County area and getting anywhere efficiently, cheaply, and environmentally friendly over here is damn near impossible. I am incredibly jealous of what you guys have over in Chicago. I've been to Chicago 4 or 5 times, even lived there for 2 months. The CTA and Metra systems can move you around so effectively it can make you feel like you'll never need or want a car again. Seriously, I don't get why they get a bad name but CTA rocks. I'm not saying its perfect, I mean, anyone ever sit on the Red line on the North Side for like 20 minutes not knowing why the hell the train stopped? But that's part of life in this city just enjoy it, leave early, and meet someone cool or interesting on the train....All while doing your part to stop global warming! :)"
4,"Nov 20, 2008",Last year when I actually came home for Christmas I was aware of the potential fare hike. Now that I am back this year for good there's another threat. Does anyone else think it's interesting they're bringing this issue up around election time? Maybe that's just me but I hope not cos my poor ass can't afford it.Anyhow for the most part I am satisfied with the service. Although there are a few drivers on the 84 Peterson who drive like they're the getaway car in a heist movie.And then there are the times where my friends and I like to refer to them as C**&^ Taking it up the A*^^ when the bus is over an hour late  and 4 going the opposite way have passed you. Still I can't hate them too much since I don't consider biking during the winter and too poor to consider cabs on a regular basis.
2,"Sep 12, 2008","I want to love CTA... and I try to meet it half way, but it lets me down.Chicago makes it easier to travel at later/earlier hours of the day, but they don't make the ride itself very efficient or understandable. Coming from Minnesota, we have a smaller area to work with in the Twin Cities and it is a lot harder to get lost. Plus, there is the whole Minnesota nice that goes along with the drivers. Can't seem to find that here.During the past eight years I have been riding the L and haven't had too many problems. About two years ago I was trying to go North to South on the Red Line. The train was half an hour late, so we froze in the Chicago winter. When we finally got on the train it took us forever to get to our destination. They stopped the train for over half an hour because of construction. This happened to me another time trying to go from Midway to O'Hare. Not the best feeling in the world.Like I said, most of my problem is with the website. They make it easy to find your destination on the map; however, they make the process of getting there more complicated than it should be. I can't count how many times they've told me to take the Metra to Blue Line to a bus and walk when it would have cost less and taken less time to just take the Metra all the way downtown. Then, when you want to take a bus, they give you the intersection, but don't mention which side of the street or the direction that you need. For someone not from the area, it can get confusing.Back to the whole Minnesota nice. Too bad it isn't Midwest nice. It clearly didn't migrate south. Some of the CTA drivers are rude as hell. I was trying to get from Des Plaines to the nearest Target. I waited directly under the bus stop sign. Then the driver pulls up and snaps at me, ""You need to give me a signal or something. There are a lot of buses that stop here."" I said, ""OK..."" What the hell? I'm under the friggin' sign, isn't that enough? Then I pulled the chord to get off and asked which way to walk to the shopping center. She gives me some attitude about ""we ain't there yet.."" That wasn't my question. I had the same woman on the way back home. We were waiting for the Metra to pass, so I walked to the front to be able to see where my stop was. I pulled the chord for the NEXT STOP and she's like, ""This isn't a stop. You could at least wait until we're past the tracks."" What the hell do you say to that? I'm not from here, sorry."
1,"Sep 3, 2015","Buses are always late. Scheduled for 6, then says  delayed by 5 min, then 5 min later says delayed by another 5 min, and again and again. WTF."
3,"Dec 18, 2006",I actually jumped on the Pink line on the Damen stop.  I think the only reason why I like the idea of the Pink line is that now I have a choice of which train to get on.  Blue or Pink..... Blue or Pink... Hmmm....I did like the fact that I could take the Pink line and get off on State and Lake to do some shoppin' instead of the Blue line and getting off on Dearborn and Monroe underground.
2,"Nov 4, 2009","You know those self washing toilets that clean themselves after every use? That is what I recommend for the CTA trains. I mean, it seems to fit... people piss and shit in them so why not clean it out as such? I lived briefly in Chicago and thought I was so damn cool for always riding around on these piss trains. My light pink Calvin Klein puffy coat eventually turned brown after a month of riding. Taking the train from Jefferson Park to Damen would ensure I'd at least exit with some dirt under my nails but still, I was true to you. True to you despite the fact that your trains and buses came inconsistently, sometimes one after another, sometimes a 40 minute gap in between. I also hated your outside platforms. WOOD?! How about I just break my neck now to avoid slipping on your wet platform later. I recently headed back to Chicago and we took the ""L"" from O'Hare of Clark/Lake. You can smell the trains from baggage claim. I about puked when I entered and swore I sat in piss. Upon exiting at Clark/Lake, there are helpful signs indicating which way to head for one of the multiple transfer trains. CTA, you need to improve. Where CTA wins kudos: You run 24 hours a day. Way to help the homeless stay warm in the harsh winters!! Cheaper than DC metro. You can buy a monthly pass and it's a flat rate no matter how far you go. Easy to follow bus routes."
2,"Oct 17, 2005","As someone who both relies on the CTA (I do not own a car) and who has used other public transportation (Boston, D.C., NY, Las Vegas, London, Switzerland, Belgium), I am continuously disappointed in the CTA.  It is dirty, often graffiti-ridden, late more than on-time and there are never enough buses on Cubs game days (if you've ever ridden a jam-packed bus with suburban, drunk Cubs fans, you know what I'm talking about).  I am grateful I do not have to rely on a car and for my daily 6:55 AM bus driver on the X80.Yes its money is limited and yes changes are being made.  But it seems too little too late.  For example, if New York, with all its boroughs and one-way streets, can maintain an efficient bus and train system, why can't Chicago?"
3,"Oct 31, 2007",For the most part CTA does a decent job.There are times it could be much better. I thought the bus bunching was bad in DC -- it's worse here!  Taking a cab is quicker when you have to get some where -- but the cab is also WAY MORE MONEY!  Better just to plan it into your travel time.  No where do I go is it less than an hour to get there.  sadly.
5,"Aug 25, 2005","You've got to love the CTA!! Yea, the drivers can be a bit crazy and you might have to wait in the cold..but, hey, what's more convenient than the CTA to get around the city for a very low cost? No parking hassles, traffic, or having to pay high parking costs. The CTA helps keep the entire city running smoothly -- something we tend to overlook many times!"
4,"Mar 27, 2006","The CTA is awesome, you can get aroung quickly and conveniently for only $1.75.  SF definitely could learn from this.  You can go 2.5 blocks for $1.25.. Wheeeeeeeeeeeeeeeee that's worth it.. maybe when it's raining cats and dogs.. but really....Love the loop, love the EL and love the idea of being in the most corrupt city in the US..."
2,"Jun 22, 2007","I have mixed feelings about the CTA.The El...  the El is one of the best parts of Chicago.  Reasonably priced, somewhat fast... the various lines can take you all over the city.  One of the best ways to get to a Cubs or Sox game.CDT...  I'm not sure if this paratransit service is still offered through CTA, or if it was transferred to Pace.  In any case, this is another great service.  While I never used it, my father depended on it to get to work every morning.  The drivers were very nice and polite.The busses...  One of the worst things about the CTA... the crappy service.  CTA busses tend to be very over crowded, always run late (the schedule is a joke), and like to break down because they are old and poorly maintained.  On the other hand, the drivers are overall good people (ok, there are a very small number of assholes, but in 6 years of taking CTA, I've only encountered 2) and do their best.RTA route planner... This service, offered through the CTA web page attempts to give directions.  Its an ok service, but some of the suggested routes suck.  Whenever possible try to verify all information.CTA customer service...  WTF?!?!  If you ever tried to call CTA to bitch about something, it is an almost futile task."
4,"Nov 22, 2009","RE: Chicago Transit Authority CTAI  travel a lot to different cities throughout the US, and the Chicago Transit Authority CTA is by far the most pleasant , very economical on using it. Chicago has always been one of favorite cities. For a large city it does have small town heart."
4,"Apr 8, 2016","We need a North and South running line that connects all the westbound spider web lines that begin in downtown.  Sick of taking the Bus from 79th and western to Garfield Park.  Does every line have to intersect with downtown?  Also, the red line is the only rail that run South of 79th St.  which I personally think is absurd.  Orange and green expansion plan should happen in the next decade..........."
3,"Jan 12, 2013","I needed to replace my demagnetized Chicago Card during my lunch break.  I was in and out in less than 5 minutes. They replaced my card after seeing my driver's license, no questions asked.  Friendly staff."
2,"Jul 12, 2006","Hailing from LA, I come from a city where public transportation is basically nonexistent.  So Chicago's a nice surprise.  Granted, the CTA can def improve, but in general, it gets the job done.Yes, the buses, especially the 55, 6, and 173 are consistently late here in Hyde Park, but at least they come.  They could come 5 minutes early instead of 25 minutes late, but I'm not complaining too much.  And I do like the ""L"" a lot.  It connects to the Red and Blue lines easily, and I can freely transfer to other lines if need be.  So no, this system isn't nearly as extensive or efficient as NY's, but it gets the job done."
3,"Nov 25, 2007","I really want to say four stars because I've had a good experience using the train and the bus, but their inconsistencies really piss me off. I don't even know why they post a bus ""schedule"" online when it is completely unreliable and you could be standing outside in the cold for 30 minutes or more before you see the bus you're trying to catch.In particular the Milwaukee bus I take to and from work is never on time when it's supposed to be, and you just have to take a guess as to when it might be there and go outside and wait. They really need to get it together and figure out a better way to get the buses running.That being said, they are usually clean and I haven't had too many grouchy bus drivers, and I take the blue line to and from O'Hare and that's no problem. It was annoying that when they are working on the slow spots that you have to get off, take a bus to the next station, and then get back on the train... but if in the end it means the train will go quicker, then it will be all worth it, I guess."
3,"Aug 1, 2007","I love public transportation.  I love the idea that we are all working together to make sure that this person gets their kid to their doctor's appointment on time, that person gets to their friend's birthday party, and that other person can get to work, all safely and inexpensively.  I love the occasional crazy person on the train (yes, lady who claims that she was on Diana Ross's high school swim team, I am talking to you!), and the friendly bus drivers (hey, I've never encountered a rude one, and I find that the bus drivers really appreciate a nice ""good morning"" or ""have a nice weekend"".  Try it.)However...CTA, what are you doing to me???  I can't use the Brown Line for the next 2 years, because it is so hit and miss, and now I can't depend on the Clark bus to come and pick me up in a timely manner!  I waited for 40 minutes the other day for a bus!  Come on!CTA, I appreciate the hard work that you do, but straighten out please.  Your 4 star rating has now dropped to a 3 star rating..."
2,"Oct 23, 2007","holy crap...it took almost 3 times as long to get to work this morning, i HATE the CTA...This morning alone made me get on here just to bash them.I leave at the same time for work EVERYDAY,  i just don't understand how some times the trains are totally jammed and you cant even squeeze in...and other times they are totally empty. It cant be that THAT many more people are riding on certain days...My Theory: I think they have some drivers call in sick and just run less trains some days, leaving us, the paying public, to jam onto them.Today it was a MORE than packed day, to the point i barely got on the 2nd Red line train that went by at the Addison stop. I decided to push and squeezed on to that one bc i knew, in one stop i would have to get off...and transfer to the brown, which ::crossed fingers:: wouldn't be as packed. Well the problem wasn't that that it was packed, its that it decided to NOT SHOW....THREE red line trains went by before a brown. Each packed Red dropping off MORE people to squeeze on to Brown train that is coming 1/3 less times. Frustrated i wouldn't get on a Brown....I reluctantly decided to hop back on the Red.BAD IDEA-  the RED decided to run at like 4 mph the whole way...it had hit 8:30...when i needed to be at work.. i was underground and had no reception, so i couldn't call in. I didn't get off  at Monroe/State until almost 9..and then had to walk 10min to work (instead of the around the corner ...if i took the brown)...so here i am, showing up 35min late.  I am pissed....crap!They REALLY need to get their sh*t straight for the morning commutes."
5,"Jun 14, 2016","love this rapid transit. trains come often, they are clean, no-one is panhandling oreating, the signage is easy to understand and the attendants are very helpful. surebeats nyc!"
3,"Dec 2, 2007","Believe me....there are days where I would give the CTA NO stars! Like the time it took me almost 1.5 hours to get home (only 5 miles-and only 15 minutes by car) and then I ended up having to walk the last half mile and it started to sleet on me on the walk home!!But MOST of the time you can get anywhere in the city within an hour. Whether its 2 miles or 12 miles it still usually takes an hour-I know, it mystifies me too but I've grown to accept it.Again, I repeat-MOST of the time. My husband and I only have one car, so for 5 years I've relied on the CTA to get me to work, doctors appointments, school, and much more.... Although I will acknowledge that it's gotten a little ridiculous with all the ""doomsday"" service cuts threats, the fare hikes, etc. I am still grateful the CTA exists and can get me around the city fairly reliably. I've had close friends who have seen violence on the train, I've witnessed masturbation, defecation and urination and obviously experienced solicitation from homeless people and been subject to funky spills (vomit, anyone?) as well as smells. But what 24-hour service that goes ALL over the LARGE and DIVERSE city wouldn't have some of these issues....I try to cut slack where slack is due!Edit (4/22): Yes, I was one of those stuck underground in the blue-line mess last week. Yes, it sucked. No, I'm not afraid of taking the blue line or subway now. Personally, it was more comical than scary and my train conductor was great with letting us know what was going on and helping to lighten the situation. I still think the CTA needs some significant improvements, but people-it could be MUCH worse."
3,"Oct 19, 2009","Background: I used to work in city/transit planning in NYC. The CTA, in my opinion, seems like an eager organization (as far as transit operators go) and does a decent job with their limited resources. They are generally pretty friendly, and they clearly put effort into customer service initiatives like Bus Tracker, the crisp automated announcements, and the hoards of customer service reps when they have service changes. American city dwellers in general *love* to complain that America's metros don't run like their European counterparts, but nobody wants to put their money where their mouth is. Take Paris, a city that is roughly the same size (slightly smaller city, slightly larger metro area). The RATP gets $10 billion a year from the government to operate the rapid transit system, while the CTA gets less than 1/7th of that to work with. So if we'd like to increase CTA's operating budget by 750%, I'm sure we too could have pretty stations, shiny new trains, and new lines being built. (In fact, that would be a great thing!) Or, you could pay $8 for a one-way ticket on London's (semi) privatized Underground. That said, I find riding the quirky 'L' to be kind of awesome, kind of like a low-intensity roller coaster ride with great views. The 'L' needs serious expansion, and misses enormous swaths of the city. The CTA really ought to reconsider its line extensions on the Orange and Red and put those efforts into things like the Circle Line to create better interurban connections. Chicago is too spread out already--development should encourage density in the core, not push it even further out.Oh. The farecard vending machines are horrendous."
1,"Apr 9, 2015",Passengers beware - it seems that CTA has allowed the blue line  from  O'Hara to turn into a homeless shelter.  This morning @ around 8 am there were  at least 8 homeless men sleeping under blankets in one car.  No effort was made to remove them - Unsafe!!
2,"Jun 5, 2009","Though this is the only source of transporation that gets me around Chicago, it is an unreliable and expensive method transporation that is simply unpleasant. CTA trains called the ""L"" are expensive to ride. It costs $2 to ride the bus and $2.25 to ride the train. It is also unreliable in that you never really know when the bus or train is going to arrive. There is a set schedule for arrival times, but the trains never really seem to follow it. The trains are consistently experiencing delays. Many times I have been sitting on the train and the conductor comes on the intercom to once again apologize for the inconvenience and notify us that the train is experiencing technical difficulties. I understand if there are temporary difficulties, but difficulties almost everyday is unacceptable. I sit in the unmoving stopped train car for 10 minutes knowing that this will happen again tomorrow. The buses on the other hand are much more reliable time wise. Other than cost and reliability, the ""L"" is very dirty. The tunnel at Jackson connecting the Red and Blue line smells like urine. They are constantly using chlorine to wash the tunnel floors, but even chlorine cannot cover the unbearable stench. Whenever I have to make the trek across the tunnel I hold my breath walking as fast as I can. Also some of the north side train stops have very little standing room. It is quite scary waiting for the train at those stops, because it seems so easy to fall right into the tracks. Riding the ""L"" is an unpleasant experience and if I were a tourist riding the ""L"" I would have a bad image of Chicago. The CTA really needs to revamp the entire system. But at the end the ""L"" gets me places .... unreliably, making a huge dent in my wallet, and making me want to spray the entire underground system with Lysol and Febreze. Interesting Note - Enjoy the multitalents of the various acts scattered across the different train stations. The Jackson Red line and Blue line stops offers quality entertainment while waiting for the train that never seems to come."
