Rating,Date,Review
1,"Jul 11, 2023",A very rude woman brown skin heavy set with glasses and short dreadlocks and was very rude she wouldn't let me mom in the station gate because she is asian...and said y all gotta pay to  because im Asian I'm guessing..i ​had no problem paying I just got off Bart and was getting in an Uber when mom had to go and she denied us from using the restroom this happened at the bayfair Bart station Tuesday afternoon.please correct this
3,"Jun 9, 2022","I recently took BART for the first time since the 1970's when it opened to get from SFO to Berkeley. It was so efficient and I am so grateful that it exists. However, it was not the best experience people-wise and that is not so much a reflection of BART as it is of the times.A crack addict rode near me and scratched, genuflected and spewed some kind of dander all over the place while panhandlers sauntered about asking for handouts. An armed policeman walked through many minutes after this had all occurred. That is a 1-star review experience, my friends. The elevator and grounds were sketchy and kinda gross."
3,"Jan 18, 2023","Took the train to the Oakland Airport from North Concord on a Sunday.Ride was good until I transferred to the Coliseum. Glad I don't do this often.I did take BART back home two weeks later.  It wasn't any better, but on a positive note, the senior clipper pass is a good deal!"
3,"Oct 11, 2022","Why on earth are the announcements so soft? Who are you talking to? Nobody can hear a thing above the noise. Also the milbrea/sfo is a pain - sometimes sfo first, sometimes milbrea, sometimes ending at sfo and going back missing milbrea. What the heck at least announce something we can hear so I don't have to watch every station at the end - pain since the boards never make it clear before boarding - almost seems random - nobody laughing and constantly people getting the wrong stop"
2,"Oct 18, 2021","Public transportation is dear to my heart.New hours since August 2021 as we emerge frompandemic: WD: 5am-MN                    Sat: 8am-MN                    Sun: 8am-9pmOne star deducted in comparison to DC Metrofor safety, cleanliness, lack of airport surchargeand promotion of color designation of various lines. Kudos for Clipper Card."
1,"Oct 28, 2022",Unreliable. Always late not following the schedule. Stinky with garbage scattering inside train.
1,"Dec 1, 2022","I went to a concert at chase center and it took an hour of waiting for a train to The east bay. Crazy people on the train threatening people, strange homeless men walking around the station looking for trouble. Never ever take Bart home at night after 10:00"
1,"Dec 13, 2022",BART lost my commuting ridership for two reasons:1) It's insulting and infuriating to me that basically every fifth person just jumps over the gates for free and no one cares. I'm paying full price and the free riders act like it's their right.2) The majority of the free riders are vagrant drug attics. The do their drugs in the train often smoking something that smell synthetic that eve permeates your mask. They leave their garbage in the train. A lot are also mentally unstable and make the train unsafe. Some may scoff but this is reality!I would propose that Bart does a pilot program to install New York like gates that go all the way up. Test this at a pilot station then install more. Until the two points I listed above are addressed I would rather pay more to park than ride Bart. It's sad because I know Bart has a budget deficit and decreased ridership. But the Bay Area needs Bart!
1,"Jul 11, 2023","Don't I wish I could use public transportation but by all means, it doesn't work for me. The location in question - Berryessa San Jose. Once again, there are no Zeros or negative numbers in the Star options. The ""brief"" version:It took me almost 5 minutes to find a ticket machine for parking to pay, more out of orders than working ones, finally I made it - too bad I missed the first train. I have a Clipper account, charged with $30 (months ago), have the Clipper App downloaded and it confirms the $30 on the card, using an Android phone with NFC and I thought I am ready to go. Well, the card reader that did not have the ""out of order"" sticker did not cooperate. It was very persistent telling me please touch card again. So, it recognized there was a card - my phone with NFC - but it refused to let me into the station. After many attempts at all possible entrances, I pressed the ""help button"". The recommendation was to call Clipper, they are responsible :( I called and they told me, the Clipper App is not what I need, I need Google wallet to get in. Okay, I downloaded Google wallet and sure enough the Clipper card showed up with a $30 amount, isn't life wonderful :) Unfortunately the next train just left the station. Here we go, convinced the stupid Clipper system finally lets me in - WRONG - same message, please touch card again at all possible scanners I found. At the main entrance I found a lady from BART, explained my situation and what I tried, she apologized profoundly and recommended to buy a new plastic Clipper card, charging it with another amount to use it. Most of the Clipper machines where out of order and the one working did not offer a ""buy Clipper card"" option. She tried to use my phone as well to get in, no such luck. The whole user / customer / passenger (not really) experience was worse than ever before when it was much easier to buy a ticket for a single ride. The next train was gone by now and after about 40 minutes utterly frustrated, I decided to skip my trip to SFO as I was in such a bad mood, nothing positive was to be expected.What I did not mention, this was the second time with a very similar experience, the first time I had to drive to Oakland airport to pick up my daughter instead of taking BART. Maybe I was just an outlier, but I need to make sure that there is a record of the overall miserable customer experience at this location. Don't think that BART is a viable alternative for people like myself using the (well trying to use) the transit system every now and them.I am a big fan of public transportation, if it works, like it does in other countries, but I do understand if people in the Bay Area consider it a waste of money subsidizing BART.Just close it down and provide free UBER or LYFT, probably cheaper and for sure more reliable."
1,"Dec 12, 2022","It is so vile and disgusting being on the train. The train reeked of cigarettes and the next car reeked of pot. Homeless and their gear all over the place. Food and drink containers all over the floor in multiple cars. Food and candy on the ultra dirty seats, above a dirty sticky floor. Covid would be scared of this monstrosity, and leave the train. A ripped seat  on the floor. The foul smell bad body order.  Dirty clothes on the floor with no owner in sight.  Then a few people jump the exit without paying. BART should be disgusted with itself."
1,"Jul 11, 2023",A very rude woman brown skin heavy set with glasses and short dreadlocks and was very rude she wouldn't let me mom in the station gate because she is asian...and said y all gotta pay to  because im Asian I'm guessing..i ​had no problem paying I just got off Bart and was getting in an Uber when mom had to go and she denied us from using the restroom this happened at the bayfair Bart station Tuesday afternoon.please correct this
3,"Jun 9, 2022","I recently took BART for the first time since the 1970's when it opened to get from SFO to Berkeley. It was so efficient and I am so grateful that it exists. However, it was not the best experience people-wise and that is not so much a reflection of BART as it is of the times.A crack addict rode near me and scratched, genuflected and spewed some kind of dander all over the place while panhandlers sauntered about asking for handouts. An armed policeman walked through many minutes after this had all occurred. That is a 1-star review experience, my friends. The elevator and grounds were sketchy and kinda gross."
3,"Jan 18, 2023","Took the train to the Oakland Airport from North Concord on a Sunday.Ride was good until I transferred to the Coliseum. Glad I don't do this often.I did take BART back home two weeks later.  It wasn't any better, but on a positive note, the senior clipper pass is a good deal!"
3,"Oct 11, 2022","Why on earth are the announcements so soft? Who are you talking to? Nobody can hear a thing above the noise. Also the milbrea/sfo is a pain - sometimes sfo first, sometimes milbrea, sometimes ending at sfo and going back missing milbrea. What the heck at least announce something we can hear so I don't have to watch every station at the end - pain since the boards never make it clear before boarding - almost seems random - nobody laughing and constantly people getting the wrong stop"
2,"Oct 18, 2021","Public transportation is dear to my heart.New hours since August 2021 as we emerge frompandemic: WD: 5am-MN                    Sat: 8am-MN                    Sun: 8am-9pmOne star deducted in comparison to DC Metrofor safety, cleanliness, lack of airport surchargeand promotion of color designation of various lines. Kudos for Clipper Card."
1,"Oct 28, 2022",Unreliable. Always late not following the schedule. Stinky with garbage scattering inside train.
1,"Dec 1, 2022","I went to a concert at chase center and it took an hour of waiting for a train to The east bay. Crazy people on the train threatening people, strange homeless men walking around the station looking for trouble. Never ever take Bart home at night after 10:00"
1,"Dec 13, 2022",BART lost my commuting ridership for two reasons:1) It's insulting and infuriating to me that basically every fifth person just jumps over the gates for free and no one cares. I'm paying full price and the free riders act like it's their right.2) The majority of the free riders are vagrant drug attics. The do their drugs in the train often smoking something that smell synthetic that eve permeates your mask. They leave their garbage in the train. A lot are also mentally unstable and make the train unsafe. Some may scoff but this is reality!I would propose that Bart does a pilot program to install New York like gates that go all the way up. Test this at a pilot station then install more. Until the two points I listed above are addressed I would rather pay more to park than ride Bart. It's sad because I know Bart has a budget deficit and decreased ridership. But the Bay Area needs Bart!
1,"Jul 11, 2023","Don't I wish I could use public transportation but by all means, it doesn't work for me. The location in question - Berryessa San Jose. Once again, there are no Zeros or negative numbers in the Star options. The ""brief"" version:It took me almost 5 minutes to find a ticket machine for parking to pay, more out of orders than working ones, finally I made it - too bad I missed the first train. I have a Clipper account, charged with $30 (months ago), have the Clipper App downloaded and it confirms the $30 on the card, using an Android phone with NFC and I thought I am ready to go. Well, the card reader that did not have the ""out of order"" sticker did not cooperate. It was very persistent telling me please touch card again. So, it recognized there was a card - my phone with NFC - but it refused to let me into the station. After many attempts at all possible entrances, I pressed the ""help button"". The recommendation was to call Clipper, they are responsible :( I called and they told me, the Clipper App is not what I need, I need Google wallet to get in. Okay, I downloaded Google wallet and sure enough the Clipper card showed up with a $30 amount, isn't life wonderful :) Unfortunately the next train just left the station. Here we go, convinced the stupid Clipper system finally lets me in - WRONG - same message, please touch card again at all possible scanners I found. At the main entrance I found a lady from BART, explained my situation and what I tried, she apologized profoundly and recommended to buy a new plastic Clipper card, charging it with another amount to use it. Most of the Clipper machines where out of order and the one working did not offer a ""buy Clipper card"" option. She tried to use my phone as well to get in, no such luck. The whole user / customer / passenger (not really) experience was worse than ever before when it was much easier to buy a ticket for a single ride. The next train was gone by now and after about 40 minutes utterly frustrated, I decided to skip my trip to SFO as I was in such a bad mood, nothing positive was to be expected.What I did not mention, this was the second time with a very similar experience, the first time I had to drive to Oakland airport to pick up my daughter instead of taking BART. Maybe I was just an outlier, but I need to make sure that there is a record of the overall miserable customer experience at this location. Don't think that BART is a viable alternative for people like myself using the (well trying to use) the transit system every now and them.I am a big fan of public transportation, if it works, like it does in other countries, but I do understand if people in the Bay Area consider it a waste of money subsidizing BART.Just close it down and provide free UBER or LYFT, probably cheaper and for sure more reliable."
1,"Dec 12, 2022","It is so vile and disgusting being on the train. The train reeked of cigarettes and the next car reeked of pot. Homeless and their gear all over the place. Food and drink containers all over the floor in multiple cars. Food and candy on the ultra dirty seats, above a dirty sticky floor. Covid would be scared of this monstrosity, and leave the train. A ripped seat  on the floor. The foul smell bad body order.  Dirty clothes on the floor with no owner in sight.  Then a few people jump the exit without paying. BART should be disgusted with itself."
1,"Jul 11, 2023",A very rude woman brown skin heavy set with glasses and short dreadlocks and was very rude she wouldn't let me mom in the station gate because she is asian...and said y all gotta pay to  because im Asian I'm guessing..i ​had no problem paying I just got off Bart and was getting in an Uber when mom had to go and she denied us from using the restroom this happened at the bayfair Bart station Tuesday afternoon.please correct this
3,"Jun 9, 2022","I recently took BART for the first time since the 1970's when it opened to get from SFO to Berkeley. It was so efficient and I am so grateful that it exists. However, it was not the best experience people-wise and that is not so much a reflection of BART as it is of the times.A crack addict rode near me and scratched, genuflected and spewed some kind of dander all over the place while panhandlers sauntered about asking for handouts. An armed policeman walked through many minutes after this had all occurred. That is a 1-star review experience, my friends. The elevator and grounds were sketchy and kinda gross."
3,"Jan 18, 2023","Took the train to the Oakland Airport from North Concord on a Sunday.Ride was good until I transferred to the Coliseum. Glad I don't do this often.I did take BART back home two weeks later.  It wasn't any better, but on a positive note, the senior clipper pass is a good deal!"
3,"Oct 11, 2022","Why on earth are the announcements so soft? Who are you talking to? Nobody can hear a thing above the noise. Also the milbrea/sfo is a pain - sometimes sfo first, sometimes milbrea, sometimes ending at sfo and going back missing milbrea. What the heck at least announce something we can hear so I don't have to watch every station at the end - pain since the boards never make it clear before boarding - almost seems random - nobody laughing and constantly people getting the wrong stop"
2,"Oct 18, 2021","Public transportation is dear to my heart.New hours since August 2021 as we emerge frompandemic: WD: 5am-MN                    Sat: 8am-MN                    Sun: 8am-9pmOne star deducted in comparison to DC Metrofor safety, cleanliness, lack of airport surchargeand promotion of color designation of various lines. Kudos for Clipper Card."
1,"Oct 28, 2022",Unreliable. Always late not following the schedule. Stinky with garbage scattering inside train.
1,"Dec 1, 2022","I went to a concert at chase center and it took an hour of waiting for a train to The east bay. Crazy people on the train threatening people, strange homeless men walking around the station looking for trouble. Never ever take Bart home at night after 10:00"
1,"Dec 13, 2022",BART lost my commuting ridership for two reasons:1) It's insulting and infuriating to me that basically every fifth person just jumps over the gates for free and no one cares. I'm paying full price and the free riders act like it's their right.2) The majority of the free riders are vagrant drug attics. The do their drugs in the train often smoking something that smell synthetic that eve permeates your mask. They leave their garbage in the train. A lot are also mentally unstable and make the train unsafe. Some may scoff but this is reality!I would propose that Bart does a pilot program to install New York like gates that go all the way up. Test this at a pilot station then install more. Until the two points I listed above are addressed I would rather pay more to park than ride Bart. It's sad because I know Bart has a budget deficit and decreased ridership. But the Bay Area needs Bart!
1,"Jul 11, 2023","Don't I wish I could use public transportation but by all means, it doesn't work for me. The location in question - Berryessa San Jose. Once again, there are no Zeros or negative numbers in the Star options. The ""brief"" version:It took me almost 5 minutes to find a ticket machine for parking to pay, more out of orders than working ones, finally I made it - too bad I missed the first train. I have a Clipper account, charged with $30 (months ago), have the Clipper App downloaded and it confirms the $30 on the card, using an Android phone with NFC and I thought I am ready to go. Well, the card reader that did not have the ""out of order"" sticker did not cooperate. It was very persistent telling me please touch card again. So, it recognized there was a card - my phone with NFC - but it refused to let me into the station. After many attempts at all possible entrances, I pressed the ""help button"". The recommendation was to call Clipper, they are responsible :( I called and they told me, the Clipper App is not what I need, I need Google wallet to get in. Okay, I downloaded Google wallet and sure enough the Clipper card showed up with a $30 amount, isn't life wonderful :) Unfortunately the next train just left the station. Here we go, convinced the stupid Clipper system finally lets me in - WRONG - same message, please touch card again at all possible scanners I found. At the main entrance I found a lady from BART, explained my situation and what I tried, she apologized profoundly and recommended to buy a new plastic Clipper card, charging it with another amount to use it. Most of the Clipper machines where out of order and the one working did not offer a ""buy Clipper card"" option. She tried to use my phone as well to get in, no such luck. The whole user / customer / passenger (not really) experience was worse than ever before when it was much easier to buy a ticket for a single ride. The next train was gone by now and after about 40 minutes utterly frustrated, I decided to skip my trip to SFO as I was in such a bad mood, nothing positive was to be expected.What I did not mention, this was the second time with a very similar experience, the first time I had to drive to Oakland airport to pick up my daughter instead of taking BART. Maybe I was just an outlier, but I need to make sure that there is a record of the overall miserable customer experience at this location. Don't think that BART is a viable alternative for people like myself using the (well trying to use) the transit system every now and them.I am a big fan of public transportation, if it works, like it does in other countries, but I do understand if people in the Bay Area consider it a waste of money subsidizing BART.Just close it down and provide free UBER or LYFT, probably cheaper and for sure more reliable."
1,"Dec 12, 2022","It is so vile and disgusting being on the train. The train reeked of cigarettes and the next car reeked of pot. Homeless and their gear all over the place. Food and drink containers all over the floor in multiple cars. Food and candy on the ultra dirty seats, above a dirty sticky floor. Covid would be scared of this monstrosity, and leave the train. A ripped seat  on the floor. The foul smell bad body order.  Dirty clothes on the floor with no owner in sight.  Then a few people jump the exit without paying. BART should be disgusted with itself."
1,"Jul 11, 2023",A very rude woman brown skin heavy set with glasses and short dreadlocks and was very rude she wouldn't let me mom in the station gate because she is asian...and said y all gotta pay to  because im Asian I'm guessing..i ​had no problem paying I just got off Bart and was getting in an Uber when mom had to go and she denied us from using the restroom this happened at the bayfair Bart station Tuesday afternoon.please correct this
3,"Jun 9, 2022","I recently took BART for the first time since the 1970's when it opened to get from SFO to Berkeley. It was so efficient and I am so grateful that it exists. However, it was not the best experience people-wise and that is not so much a reflection of BART as it is of the times.A crack addict rode near me and scratched, genuflected and spewed some kind of dander all over the place while panhandlers sauntered about asking for handouts. An armed policeman walked through many minutes after this had all occurred. That is a 1-star review experience, my friends. The elevator and grounds were sketchy and kinda gross."
3,"Jan 18, 2023","Took the train to the Oakland Airport from North Concord on a Sunday.Ride was good until I transferred to the Coliseum. Glad I don't do this often.I did take BART back home two weeks later.  It wasn't any better, but on a positive note, the senior clipper pass is a good deal!"
3,"Oct 11, 2022","Why on earth are the announcements so soft? Who are you talking to? Nobody can hear a thing above the noise. Also the milbrea/sfo is a pain - sometimes sfo first, sometimes milbrea, sometimes ending at sfo and going back missing milbrea. What the heck at least announce something we can hear so I don't have to watch every station at the end - pain since the boards never make it clear before boarding - almost seems random - nobody laughing and constantly people getting the wrong stop"
2,"Oct 18, 2021","Public transportation is dear to my heart.New hours since August 2021 as we emerge frompandemic: WD: 5am-MN                    Sat: 8am-MN                    Sun: 8am-9pmOne star deducted in comparison to DC Metrofor safety, cleanliness, lack of airport surchargeand promotion of color designation of various lines. Kudos for Clipper Card."
1,"Oct 28, 2022",Unreliable. Always late not following the schedule. Stinky with garbage scattering inside train.
1,"Dec 1, 2022","I went to a concert at chase center and it took an hour of waiting for a train to The east bay. Crazy people on the train threatening people, strange homeless men walking around the station looking for trouble. Never ever take Bart home at night after 10:00"
1,"Dec 13, 2022",BART lost my commuting ridership for two reasons:1) It's insulting and infuriating to me that basically every fifth person just jumps over the gates for free and no one cares. I'm paying full price and the free riders act like it's their right.2) The majority of the free riders are vagrant drug attics. The do their drugs in the train often smoking something that smell synthetic that eve permeates your mask. They leave their garbage in the train. A lot are also mentally unstable and make the train unsafe. Some may scoff but this is reality!I would propose that Bart does a pilot program to install New York like gates that go all the way up. Test this at a pilot station then install more. Until the two points I listed above are addressed I would rather pay more to park than ride Bart. It's sad because I know Bart has a budget deficit and decreased ridership. But the Bay Area needs Bart!
1,"Jul 11, 2023","Don't I wish I could use public transportation but by all means, it doesn't work for me. The location in question - Berryessa San Jose. Once again, there are no Zeros or negative numbers in the Star options. The ""brief"" version:It took me almost 5 minutes to find a ticket machine for parking to pay, more out of orders than working ones, finally I made it - too bad I missed the first train. I have a Clipper account, charged with $30 (months ago), have the Clipper App downloaded and it confirms the $30 on the card, using an Android phone with NFC and I thought I am ready to go. Well, the card reader that did not have the ""out of order"" sticker did not cooperate. It was very persistent telling me please touch card again. So, it recognized there was a card - my phone with NFC - but it refused to let me into the station. After many attempts at all possible entrances, I pressed the ""help button"". The recommendation was to call Clipper, they are responsible :( I called and they told me, the Clipper App is not what I need, I need Google wallet to get in. Okay, I downloaded Google wallet and sure enough the Clipper card showed up with a $30 amount, isn't life wonderful :) Unfortunately the next train just left the station. Here we go, convinced the stupid Clipper system finally lets me in - WRONG - same message, please touch card again at all possible scanners I found. At the main entrance I found a lady from BART, explained my situation and what I tried, she apologized profoundly and recommended to buy a new plastic Clipper card, charging it with another amount to use it. Most of the Clipper machines where out of order and the one working did not offer a ""buy Clipper card"" option. She tried to use my phone as well to get in, no such luck. The whole user / customer / passenger (not really) experience was worse than ever before when it was much easier to buy a ticket for a single ride. The next train was gone by now and after about 40 minutes utterly frustrated, I decided to skip my trip to SFO as I was in such a bad mood, nothing positive was to be expected.What I did not mention, this was the second time with a very similar experience, the first time I had to drive to Oakland airport to pick up my daughter instead of taking BART. Maybe I was just an outlier, but I need to make sure that there is a record of the overall miserable customer experience at this location. Don't think that BART is a viable alternative for people like myself using the (well trying to use) the transit system every now and them.I am a big fan of public transportation, if it works, like it does in other countries, but I do understand if people in the Bay Area consider it a waste of money subsidizing BART.Just close it down and provide free UBER or LYFT, probably cheaper and for sure more reliable."
1,"Dec 12, 2022","It is so vile and disgusting being on the train. The train reeked of cigarettes and the next car reeked of pot. Homeless and their gear all over the place. Food and drink containers all over the floor in multiple cars. Food and candy on the ultra dirty seats, above a dirty sticky floor. Covid would be scared of this monstrosity, and leave the train. A ripped seat  on the floor. The foul smell bad body order.  Dirty clothes on the floor with no owner in sight.  Then a few people jump the exit without paying. BART should be disgusted with itself."
1,"Jul 11, 2023",A very rude woman brown skin heavy set with glasses and short dreadlocks and was very rude she wouldn't let me mom in the station gate because she is asian...and said y all gotta pay to  because im Asian I'm guessing..i ​had no problem paying I just got off Bart and was getting in an Uber when mom had to go and she denied us from using the restroom this happened at the bayfair Bart station Tuesday afternoon.please correct this
3,"Jun 9, 2022","I recently took BART for the first time since the 1970's when it opened to get from SFO to Berkeley. It was so efficient and I am so grateful that it exists. However, it was not the best experience people-wise and that is not so much a reflection of BART as it is of the times.A crack addict rode near me and scratched, genuflected and spewed some kind of dander all over the place while panhandlers sauntered about asking for handouts. An armed policeman walked through many minutes after this had all occurred. That is a 1-star review experience, my friends. The elevator and grounds were sketchy and kinda gross."
3,"Jan 18, 2023","Took the train to the Oakland Airport from North Concord on a Sunday.Ride was good until I transferred to the Coliseum. Glad I don't do this often.I did take BART back home two weeks later.  It wasn't any better, but on a positive note, the senior clipper pass is a good deal!"
3,"Oct 11, 2022","Why on earth are the announcements so soft? Who are you talking to? Nobody can hear a thing above the noise. Also the milbrea/sfo is a pain - sometimes sfo first, sometimes milbrea, sometimes ending at sfo and going back missing milbrea. What the heck at least announce something we can hear so I don't have to watch every station at the end - pain since the boards never make it clear before boarding - almost seems random - nobody laughing and constantly people getting the wrong stop"
2,"Oct 18, 2021","Public transportation is dear to my heart.New hours since August 2021 as we emerge frompandemic: WD: 5am-MN                    Sat: 8am-MN                    Sun: 8am-9pmOne star deducted in comparison to DC Metrofor safety, cleanliness, lack of airport surchargeand promotion of color designation of various lines. Kudos for Clipper Card."
1,"Oct 28, 2022",Unreliable. Always late not following the schedule. Stinky with garbage scattering inside train.
1,"Dec 1, 2022","I went to a concert at chase center and it took an hour of waiting for a train to The east bay. Crazy people on the train threatening people, strange homeless men walking around the station looking for trouble. Never ever take Bart home at night after 10:00"
1,"Dec 13, 2022",BART lost my commuting ridership for two reasons:1) It's insulting and infuriating to me that basically every fifth person just jumps over the gates for free and no one cares. I'm paying full price and the free riders act like it's their right.2) The majority of the free riders are vagrant drug attics. The do their drugs in the train often smoking something that smell synthetic that eve permeates your mask. They leave their garbage in the train. A lot are also mentally unstable and make the train unsafe. Some may scoff but this is reality!I would propose that Bart does a pilot program to install New York like gates that go all the way up. Test this at a pilot station then install more. Until the two points I listed above are addressed I would rather pay more to park than ride Bart. It's sad because I know Bart has a budget deficit and decreased ridership. But the Bay Area needs Bart!
1,"Jul 11, 2023","Don't I wish I could use public transportation but by all means, it doesn't work for me. The location in question - Berryessa San Jose. Once again, there are no Zeros or negative numbers in the Star options. The ""brief"" version:It took me almost 5 minutes to find a ticket machine for parking to pay, more out of orders than working ones, finally I made it - too bad I missed the first train. I have a Clipper account, charged with $30 (months ago), have the Clipper App downloaded and it confirms the $30 on the card, using an Android phone with NFC and I thought I am ready to go. Well, the card reader that did not have the ""out of order"" sticker did not cooperate. It was very persistent telling me please touch card again. So, it recognized there was a card - my phone with NFC - but it refused to let me into the station. After many attempts at all possible entrances, I pressed the ""help button"". The recommendation was to call Clipper, they are responsible :( I called and they told me, the Clipper App is not what I need, I need Google wallet to get in. Okay, I downloaded Google wallet and sure enough the Clipper card showed up with a $30 amount, isn't life wonderful :) Unfortunately the next train just left the station. Here we go, convinced the stupid Clipper system finally lets me in - WRONG - same message, please touch card again at all possible scanners I found. At the main entrance I found a lady from BART, explained my situation and what I tried, she apologized profoundly and recommended to buy a new plastic Clipper card, charging it with another amount to use it. Most of the Clipper machines where out of order and the one working did not offer a ""buy Clipper card"" option. She tried to use my phone as well to get in, no such luck. The whole user / customer / passenger (not really) experience was worse than ever before when it was much easier to buy a ticket for a single ride. The next train was gone by now and after about 40 minutes utterly frustrated, I decided to skip my trip to SFO as I was in such a bad mood, nothing positive was to be expected.What I did not mention, this was the second time with a very similar experience, the first time I had to drive to Oakland airport to pick up my daughter instead of taking BART. Maybe I was just an outlier, but I need to make sure that there is a record of the overall miserable customer experience at this location. Don't think that BART is a viable alternative for people like myself using the (well trying to use) the transit system every now and them.I am a big fan of public transportation, if it works, like it does in other countries, but I do understand if people in the Bay Area consider it a waste of money subsidizing BART.Just close it down and provide free UBER or LYFT, probably cheaper and for sure more reliable."
1,"Dec 12, 2022","It is so vile and disgusting being on the train. The train reeked of cigarettes and the next car reeked of pot. Homeless and their gear all over the place. Food and drink containers all over the floor in multiple cars. Food and candy on the ultra dirty seats, above a dirty sticky floor. Covid would be scared of this monstrosity, and leave the train. A ripped seat  on the floor. The foul smell bad body order.  Dirty clothes on the floor with no owner in sight.  Then a few people jump the exit without paying. BART should be disgusted with itself."
1,"Jul 11, 2023",A very rude woman brown skin heavy set with glasses and short dreadlocks and was very rude she wouldn't let me mom in the station gate because she is asian...and said y all gotta pay to  because im Asian I'm guessing..i ​had no problem paying I just got off Bart and was getting in an Uber when mom had to go and she denied us from using the restroom this happened at the bayfair Bart station Tuesday afternoon.please correct this
3,"Jun 9, 2022","I recently took BART for the first time since the 1970's when it opened to get from SFO to Berkeley. It was so efficient and I am so grateful that it exists. However, it was not the best experience people-wise and that is not so much a reflection of BART as it is of the times.A crack addict rode near me and scratched, genuflected and spewed some kind of dander all over the place while panhandlers sauntered about asking for handouts. An armed policeman walked through many minutes after this had all occurred. That is a 1-star review experience, my friends. The elevator and grounds were sketchy and kinda gross."
3,"Jan 18, 2023","Took the train to the Oakland Airport from North Concord on a Sunday.Ride was good until I transferred to the Coliseum. Glad I don't do this often.I did take BART back home two weeks later.  It wasn't any better, but on a positive note, the senior clipper pass is a good deal!"
3,"Oct 11, 2022","Why on earth are the announcements so soft? Who are you talking to? Nobody can hear a thing above the noise. Also the milbrea/sfo is a pain - sometimes sfo first, sometimes milbrea, sometimes ending at sfo and going back missing milbrea. What the heck at least announce something we can hear so I don't have to watch every station at the end - pain since the boards never make it clear before boarding - almost seems random - nobody laughing and constantly people getting the wrong stop"
2,"Oct 18, 2021","Public transportation is dear to my heart.New hours since August 2021 as we emerge frompandemic: WD: 5am-MN                    Sat: 8am-MN                    Sun: 8am-9pmOne star deducted in comparison to DC Metrofor safety, cleanliness, lack of airport surchargeand promotion of color designation of various lines. Kudos for Clipper Card."
1,"Oct 28, 2022",Unreliable. Always late not following the schedule. Stinky with garbage scattering inside train.
1,"Dec 1, 2022","I went to a concert at chase center and it took an hour of waiting for a train to The east bay. Crazy people on the train threatening people, strange homeless men walking around the station looking for trouble. Never ever take Bart home at night after 10:00"
1,"Dec 13, 2022",BART lost my commuting ridership for two reasons:1) It's insulting and infuriating to me that basically every fifth person just jumps over the gates for free and no one cares. I'm paying full price and the free riders act like it's their right.2) The majority of the free riders are vagrant drug attics. The do their drugs in the train often smoking something that smell synthetic that eve permeates your mask. They leave their garbage in the train. A lot are also mentally unstable and make the train unsafe. Some may scoff but this is reality!I would propose that Bart does a pilot program to install New York like gates that go all the way up. Test this at a pilot station then install more. Until the two points I listed above are addressed I would rather pay more to park than ride Bart. It's sad because I know Bart has a budget deficit and decreased ridership. But the Bay Area needs Bart!
1,"Jul 11, 2023","Don't I wish I could use public transportation but by all means, it doesn't work for me. The location in question - Berryessa San Jose. Once again, there are no Zeros or negative numbers in the Star options. The ""brief"" version:It took me almost 5 minutes to find a ticket machine for parking to pay, more out of orders than working ones, finally I made it - too bad I missed the first train. I have a Clipper account, charged with $30 (months ago), have the Clipper App downloaded and it confirms the $30 on the card, using an Android phone with NFC and I thought I am ready to go. Well, the card reader that did not have the ""out of order"" sticker did not cooperate. It was very persistent telling me please touch card again. So, it recognized there was a card - my phone with NFC - but it refused to let me into the station. After many attempts at all possible entrances, I pressed the ""help button"". The recommendation was to call Clipper, they are responsible :( I called and they told me, the Clipper App is not what I need, I need Google wallet to get in. Okay, I downloaded Google wallet and sure enough the Clipper card showed up with a $30 amount, isn't life wonderful :) Unfortunately the next train just left the station. Here we go, convinced the stupid Clipper system finally lets me in - WRONG - same message, please touch card again at all possible scanners I found. At the main entrance I found a lady from BART, explained my situation and what I tried, she apologized profoundly and recommended to buy a new plastic Clipper card, charging it with another amount to use it. Most of the Clipper machines where out of order and the one working did not offer a ""buy Clipper card"" option. She tried to use my phone as well to get in, no such luck. The whole user / customer / passenger (not really) experience was worse than ever before when it was much easier to buy a ticket for a single ride. The next train was gone by now and after about 40 minutes utterly frustrated, I decided to skip my trip to SFO as I was in such a bad mood, nothing positive was to be expected.What I did not mention, this was the second time with a very similar experience, the first time I had to drive to Oakland airport to pick up my daughter instead of taking BART. Maybe I was just an outlier, but I need to make sure that there is a record of the overall miserable customer experience at this location. Don't think that BART is a viable alternative for people like myself using the (well trying to use) the transit system every now and them.I am a big fan of public transportation, if it works, like it does in other countries, but I do understand if people in the Bay Area consider it a waste of money subsidizing BART.Just close it down and provide free UBER or LYFT, probably cheaper and for sure more reliable."
1,"Dec 12, 2022","It is so vile and disgusting being on the train. The train reeked of cigarettes and the next car reeked of pot. Homeless and their gear all over the place. Food and drink containers all over the floor in multiple cars. Food and candy on the ultra dirty seats, above a dirty sticky floor. Covid would be scared of this monstrosity, and leave the train. A ripped seat  on the floor. The foul smell bad body order.  Dirty clothes on the floor with no owner in sight.  Then a few people jump the exit without paying. BART should be disgusted with itself."
