Rating,Date,Review
3,"Jan 25, 2008","Everyone bitches about every public transportation service in the world.  Honestly, I swear.  I lived in London where the Tube was expensive, but unbelieveably efficient and easy to get around.  Yet people still made up hate songs about the Underground (which were actually pretty amusing, but I digress).I must admit, there are moments when I have to bite my lip to stop from screaming at T drivers (or just the general disembodied entity of the MBTA), but I get around ok most of the time and don't need a car, so....I can't bite the hand that feeds me.  Well, not TOO hard."
2,"Apr 8, 2018","My fiancé takes the train everyday and most of the time it does great but you would think on Boston game nights (Bruins, Celtics or Red Sox) they would have trains more frequently....nope. Prepare for normal to longer travel times, even on weekends."
3,"Mar 9, 2008","It is an efficient means of public transportation, and if I did not have a car I would totally take it more.However, I do not want an airborne disease so I generally avoid it."
2,"Nov 16, 2017","The heat is always blasting, whether it's freezing outside or 80 degrees in the summer. On the Providence Line outbound, conductors don't announce the stops. Some conductors are rude while others value their jobs and are worth every cent they're paid. Sadly, good conductors are few and far between. There's a blonde lady who's a real sweetheart and she's usually taking tickets on the 5:50pm train. Sure the prices are astronomical, but she has a great personality so forking over my hard earned money is slightly less painful when she's in the cart. The wifi is advertised but it barely ever works. Train was an hour late last month because it was raining the night before. If Boston parking wasn't so expensive, I'd probably just drive to work every day. The Canton Junction station is not protected very well from the elements, so it's always important to wait as long as possible to walk from the parking lot to the station's track maze 11/12 of the year. Some of the train carts are new-ish but others are in their 30s like me, the seats are ripped and very saggy. I'm not fat but I feel claustrophobic in these seats. Between parking and train fare it's about $4 cheaper per day using the train as opposed to driving into the city. I've noticed the outbound trains are late more frequently than the inbound ones -- but they're all too late in general. Whether it's 10 minutes or 60, it's not good. People's jobs are dependent on them showing up on time, or at least the scheduled hour of when companies open. The MBTA is the #1 reason I'll never get rid of my vehicle. Why do the prices keep rising?! Neither service nor quality have risen in decades- and they're always cutting stops or widening the time between trains."
4,"May 6, 2014","Overall, MBTA does a darn good job keeping Boston moving.  I've been to many other subway cities, but Boston really does well in terms of weather, operations, time, cleanliness and combined service (bus-rail).  Easy to ride to/from the AIrport, and after moving here, I sold both of my Subaru's and bought a Charlie card....I haven't looked back."
2,"Mar 26, 2009","Ugh. After four years in Boston, including a summer and a semester of taking the Green Line 6 miles downtown and back each day (putting me at nearly two hours of T-riding a day), I can conclude that the T is something I will miss the least.  Having grown up in Washington with the speedy and clean Metro, nothing can really compare.  Still, the T doesn't even come close.  Boston College has the unfortunate position of not only being at end of the Green Line, but situated at the end of the B branch of the Green Line, the bane of the MBTA existence.  Anyone who lives along the B Line route knows exactly what I'm talking about, but for those of you who don't, suffice it to say that the B line literally stops every 25 feet, and is subject to the same traffic lights etc. as other cars, culminating in an hour and fifteen minute commute if you're like me and have to take it the entire way.   The first thing freshman at BC learn is to take advantage of the fact that the C & D lines are a short shuttle ride away on the BC Bus and will get you there so much faster.  Of course, this doesn't even take into account the fact that the T could do one of any number of things once you are already on it:- Break down.- Break down again.- Restart, break down a third time, and require an emergency rescue from another T as you watch the minutes tick by and frantically type an email to your boss about how it looks like you might be late to work, again.- Decide en route to become ""express"" to a certain location, and skip all other stops along that route.  Don't worry though, there is a train immediately behind you making all ""local"" stops.  (What is this, the commuter rail?).  ** Side note: this is actually awesome if you are A) already on the T and B) not among the group of people whose stop was skipped.- This, again, is specific to the Green Line, but don't forget the bottleneck effect at Kenmore where are the lines merge into the underground system.So why two stars and not one?  It looks like the T has been trying to make a comeback in recent years, with new stations in some places and the CharlieCard system.  Though the T has a long way to go to reach the efficiency of DC's Metro, I give it props for trying. And after all, what else is there?"
2,"Jun 18, 2013","Transportation? To me it seems that cattle have sometimes better transportation than this so called ""T"". I think how I dont have to mention anyone who experienced the green line how bad it is. Yes, it is the oldest subway in the US, but it seems that MBTA thinks that we all are visiting a museum, not traveling somewhere. I walk faster than the green line on the major part of its routes. MBTA is a picture of apathetic Bostonians who would not complain to their local government even if they make them pay 100 % more for the ticket and offer less number of trains.  The blue line sometimes is decent and the red line as well. By the most part, I noticed how they have less number of trains on duty than they had before, while charging more for travel and not offering a service that would go at least until 2 am when most of the bars and clubs are opened and many people finish their work shifts."
1,"Jul 18, 2013","How is this not more modern? We have some of the best colleges around here, and this is the most archaic system. The underground sections during the summer are an inferno and the fans are freaking useless.  It also doesn't make sense that the T officially closes around midnight. For some reason they are still running after midnight, yet I can't ride on them- I know this because I can hear them and every time they pass by and they interfere with my crappy wireless internet."
3,"Jun 11, 2006","I love public transportation. just let that marinate for a second.  i have ferocious road rage so i generally try to avoid driving at all.  generally i rely on my legs to get me around (it's a wonder the places they can take you!) but some places are beyond my scope of reasonable walk time, so i rely on the MBTA to get me everywhere else. No, it's not a perfect system, but the fares are reasonable (though rising!) and with enough planning you can get anywhere you want in the greater boston metro area. Granted i've not witnessed any tales of horror that one hears of, and if nothing else it's a great place to catch a nap en route!"
4,"Apr 22, 2010","I love subways. I love nice big color-coded subway line maps that spiderweb across a city. I like the automated turnstiles...the roaring rush of a train pulling into a station. For as much as I adore subways, you'd think that I'd live in a city that actually has one. But I do not. Thus, I very much appreciate the ""subway experience"" when I travel elsewhere, and the ""T"" of Boston's MBTA is at the top of the list. The cars are pretty clean, the trains run frequently, and you can easily get pretty much anywhere in the city. It would be nice if they ran all night to accommodate late night revelry, but I suspect MBTA is intentionally avoiding the shenanigans that erupt when bars close their doors. A nice bonus is that many of the T stations have Dunkin Donuts located inside, which seems like a perfect combination for morning commuters.I spent much more time on subways than on buses while in Boston these past few days, and my couple of bus experiences weren't quite as superb as those of the T. The drivers seemed a little abrupt and one was visibly exasperated when I asked whether I ought to run my pass through the fare machine. I took the 71/73 out to Cambridge and back and I can definitely say that the bus wasn't running every 12 minutes on the return trip as expected. No problem for me as I wasn't in a rush, and I can't say whether the delay is indicative of the bus system in general."
1,"Mar 13, 2016","Bus #2290 on router 9 from Copley Square, driver refused to give her number. Needed to add money to card, so let everyone else go first. Fare box was not working correctly and was not registering button being pushed. Took an extra 5 seconds trying to get machine to work and driver gets impatient. She was 20 minutes behind schedule with another #9 behind her. Starts name calling, yelling, insults me for being slow and is generally aggressive for no reason. When I call her out for being rude,""that's so rude"", she becomes angry and kicks me off the bus. Won't even let me get her driver ID, had to grab bus number instead. Very unprofessional behaviour. Also yelled at another passenger for not letting an elderly further down in line on the bus first. Very belligerent and should be fired."
1,"Jun 19, 2017","The MBTA is dirty and smelly. The transit police have nothing better to do than issue parking tickets for slightly expired inspection stickers. But god forbid they actually do anything to fare skippers, people littering and smoking, pan handlers, etc. Thanks for absolutely nothing and please keep up all the great work you don't do."
3,"Aug 16, 2010","8:00 am Friday after a quick passby of the original CHEERS at Beacon Hill which I walked from the Hertz at Park Plaza, I was pretty much ready for some local flavour public transportation.  The closest subway station was Arlington from a local and she referred to the transit as the ""T"".  BTW, most of my comparison is with Toronto Transit Commission(TTC) of Toronto, Ontario, Canada.When I went down I noticed a service booth with a staff ready to assist when needed, however I also noticed throughout the day that they are not always there so do not depend on them as a reliable source if you're NEW to MBTA.  There are 3-4 Ticketing Machines that are very easy to use and accept most payments.  I had no problem getting my 1-Day Pass($9.00) CharlieTicket but the only negative was that I got $11.00 in one dollar coins which I was warned about from the friendly staff at this Arlington station.  I looked for a green arrow lighted up as I slipped my pass in the slot and it came out on top and the display gave me the go-ahead.  I stepped in front of the plastic transparent barrier and 1 SECOND after, it magically opened up.Be aware that Inbound train means heading towards the CITY while Outbound means to the suburbs.  I waited for the train in a somewhat worn down subway setting which still is better than TTC, however like TTC every station has a different appearance.  Even the trains were different from one line to another, some being modern while another being classical.Much like TTC there are announcements as to the next STOP however when its done in this method it can be missed by the patrons.  On the Orange Line I waited there forever waiting for the next train and sweated up a storm as a few of us struggled for prime position in front of 1 of 2 large fans."
1,"Feb 2, 2010","Unreal.Buses that pull away even though you made eye contact with the driver as you race towards the bus.Overpriced parking at all stops.Subway stations that smell of pee. ALWAYS.The lateness.  The slowness.  The general disarray that comes with trying to - god fobid - manage subways, busses, and trains in the *gasp*: SNOW."
3,"Oct 6, 2011","Great way to travel but with some major character flaws.  Some of the buses are still old and rickety, giving off lots of smoke and heat even in summer.  You need a step ladder to climb onto them, same with some of the Green Line trains.  One car on the Green Line is usually an old one which are much harder to climb into and out of for the mobility impaired.  You never know if it's going to be the first or last car so you stand in the middle of the platfrom somewhere.  There's a scramble for the new car's door when it arrives.  Drivers are sometimes really surly too and revel in slamming doors in the face of passengers rushing to enter the doors.  They scream through the loud speaker alerting passengers to their intent to close the doors right on them as they are trying to enter.  I was once dragged a few feet by an Orange Line train that slammed its doors on my cane and proceeded to drive away despite horrified screams from onlookers.  I was finally jostled free but the driver didn't stop until she had near cleared the station.  Had I still been stuck I would be Yelping to you through a medium.  A rep for the T took my name and info, no one ever called.  Total apathy and loathing for passengers by some factions at the T.  A rabid bum stood on the Park Street platform screaming obscenities at another passenger that had gotten on the Red Line train to Cambridge.  The train sat there idling with the doors open for quite some time, allowing this guy to exorcise his rage filled tirade uninterrupted and threaten the frightened passenger inside while the driver watched from a safe distance.  At the very least they should have closed the door instead of leaving the passenger on board open to be attacked at any time without interference from police or personnel.  People ask me why I wear a coat in summertime.  It's because of the AC that runs on some of the trains and buses on the T.  The air blow gustily and strong down your head and shoulders, especially on the new buses.  The temperature control is minimal from what I understand from the drivers.  It will be 56 degrees out in October and the AC is still on in the bus.  When the T works it's wonderful.  It's better than looking for parking in the city.  If the weather is lousy out leave the car at home.  The T is the best way to go.  Don't be fooled though.  The drunks on the T are that way for a reason.  ;)"
2,"Feb 14, 2008",NEEDS:a serious make over...to run 24 hrs...to be more efficient time wiseto stop breaking down..serious climate control..more modern feel..more stops in greater Boston...more stops with parking...less squeaking trains...more tuck shops with healthy choice of eating or drinkingmore lightcleanliness..
4,"Jul 18, 2007","I live in Indianapolis now, home to one of the worst public transportation services in the world. The T could have gorillas for drivers and part of it could be underwater and it would still be better than the ""IndyGo"" crap we have here.I loved not having to drive in Masshole traffic. I hated waiting for the train, especially the Green line at Fenway. I loved the crackly announcements by that overly-perky woman (""Lllllladies and gentlemen...""). I hated the grouchy booth cashiers. One of them threw my money at me (I paid in nickels that day - I was broke, dammit) and told me to come back when I could pay ""real money."" But come on - it was always entertaining. My morning commute to Braintree was always made interesting by the guy with the beard who threatened to eat his Terry Goodkind novel if we didn't give him some ""speah change."" I moved from Boston right as they were implementing the new card system and phasing out the tokens. I see they've raised the price, too. It was still $1.25 when I lived there. Oh, the mornings of scrounging around for change so I didn't have to walk to work in the rain.I never understood why it doesn't run 24 hours, but it didn't affect me too much (except when I had early flights - trying to make it from Back Bay to Logan was a little hairy)."
2,"Apr 5, 2007","I think the T/MBTA/Subway whatever you wanna call it is a good thing for many people. I hate the new charlie ticket bullshit but maybe 'cause I only ride it when I am forced to, and am too stupid to see how it's supposed to be a better system.I hate the T for so many personal reasons I wanted to strongly give it zero stars, but I know a lot of people who find it very useful and it cuts down on pollution so it got bumped up a few.and really, it's just retarded that it doesn't keep running until the bars close."
2,"May 4, 2009","Basically, the transportation system sucks. I understand its old, but we live here now, and honestly, stop making excuses.  Here are my reasons:1. The announcements at the stations.  They are way too loud, See something, say something. Well, I say shut the F*up. Seriously.2.  The B line. 3.  The lack of schedules at bus stations. 4.   Service stops at midnight.5.  The annoying Hispanic ""singer"",( Id say noise maker at Park St), 7 am on a Saturday, he is there.  Cha-cha and rumba at  7 am is not really my thing. 6.  The B line. 7.  The pushing. 8.  The inconsistent service. 9.  The buses are always late.  Always. 10. The B line. Enough said."
1,"Feb 3, 2016","The commuter rail is an embarrassment.  Late trains, short cars/standing room only, and grouchy conductors.   The Providence line used to be reliable, not anymore.We get a little rain and it throws the entire system into chaos, what will happened it ever snows again?"
1,"Aug 7, 2018","Just ridiculous! It's the oldest city in the USA and the oldest public transportation system. How is it possible to have just poor service for such expensive prices? And the killer part is that there's a yearly increase for us! The employees are so miserable, I can't understand it. They get paid substantially more than most and are just the absolutely obnoxious. Plus, when you ask for directions they literally NEVER know where they're going! And to be completely honest, it's not just that they're miserable people, they tend to antagonize some riders. Common sense lacks in most of the interactions I've seen and personally encountered. It's too bad that this is what the people of Boston are subjected to when using a service they need so desperately. Maybe that's the reason the operators take advantage and mistreat the riders."
2,"Mar 29, 2006","In some circumstances, the T is okay. I especially like the Red Line. Going from Park Street to Harvard or Davis Square is a snap. Traveling undergound on the Green Line through Back Bay is not terrible, but I'd usually just prefer to walk. Going outbound on the Green Line though, especially on the B Line, is just evil. Anyone who is moving to Boston: do not live on the B Line. You will suffer. Why there needs to be a stop every 50 feet is beyond my comprehension. For example the BU East stop and the BU Central stop are not even a full block away from each other. The Pleasant Street and Babcock Street stops are also ridiculously close to one another. And to say nothing of the T during Sox games. Stay away! Just walk, I guarantee it's faster. I agree with the other person who mentioned there needs to be a way to get from Back Bay to Harvard without going inbound to DTC. Also, it would be nice if there was an actual subway connecting Back Bay and the South End. In order to get from Copley to the South End you basically either have to walk or take go in to Boylston and then take that evil Silver Line bus. At least there's a free transfer. I am putting myself in a foul mood writing this review. I am going to stop now. Bottom Line: usually easier and faster to walk."
3,"Aug 16, 2007","Public transportation...what can you say.  We rely on it to commute to work.  It's cheaper than driving, but can give you as big of an headache as sitting in bumper to bumper traffic.Here is a little poem about my thoughts and experiences:MBTA by JennyRun, runWave, waveYelling out, wait, wait!Don't know why I bother tryingAlways end up mad and cryingRed, Orange, Green, BlueIt doesn't matter what you do.Shut the door in my faceWhat they do best at this place.Blood rising,  erupting with hate,I realize...I'm gonna be late at any rate.Stomp, stompCurse, curseNothing can be worse.The smell of urine all aroundI feel like puking on the ground.Huuhh, Is that my train I hear?Nope, sounds like the other side, I fear.Ok, it's been quite a while.The train MUST be near.Ah yes. It's finally here.On my way to work, I rideIn the seat I won with pride.The next stop has a crowdAll trying to push in, very loud.Oh no!  Go away.  Go away.I'd rather deal with a delay.Please, please.If the seat don't fitYou really shouldn't sit.You fat b-tch, I hope you think twiceCause I'll end up paying the priceWith half your ass on my lapWhile YOU take a nap.Day after dayI pray and prayThere has to be another wayTo add to my misery, the train breaks downOh, how I need to leave this town.Red, Orange, Green, BlueIt doesn't matter what you do."
5,"Dec 13, 2009","Ah the T....when I was a kid, my Mom dropped me at Eliot Station,and I used to ride into North Station to meet my Dad Now I live near both the Orange and Green lines and have travelled on the T into the city and Logan. For $2, I can be in both destination faster than driving or cabbing and save $25-35 per trip The T and a healthy public transportation is crucial to the health of a metropolitan area...It is important to reevaluate and reinvest in our T...because the traffic on 93 isn't going to improve"
1,"Jun 30, 2010","I have lived in Boston for 3 years, and let me tell you, the T is one of the reasons that I am VERY glad to be moving! The Green line is by far, the worst. I can't even count how many times the train has been ""taken out of service"" for some vague reason....The Red Line broke down more times than I can count just THIS YEAR.... The 66 bus takes an hour to arrive.... the drivers are generally rude.. Last week, one of the Red Line T drivers started yelling at someone over the loud speaker ""How dare you hold the doors open! You endangered the lives of everyone on this train!"" I can't even explain how often I have been late for important meetings and/or events, because of the T malfunctioning... it's insane. The ONLY positive about the T is that it takes you a long distance.. it's a very comprehensive transportation system. It's also easy to navigate, when compared to NYC, for example.I think the MBTA needs a makeover, really."
1,"Nov 7, 2009","Awful, just awful. Come on people, if it's not the smell, the sights (all those...people, god!), or the lack of reliability, safety, and almost ANYTHING else you can think of, then it's the RUDENESS of the VASTLY overpaid staff. Do you know a bus driver makes something like $20 an hour?! TWENTY BUCKS! (Not that I go anywhere near the bus anymore, HA!) I don't even make that much!It's just crazy. Just-freakin'-crazy. GOD."
1,"Mar 28, 2006","Easily the worst mass transit system I've ever encountered. The green line is a freaking joke, especially the B branch. Subway trains are not supposed to stop at red lights and wait for cars: that's what buses do. These trains are constantly breaking down, and when they aren't broken you think they're broken because they start and stop, start and stop, making you want to puke. They have stupidly short operating hours and not nearly enough stops. You're pretty much screwed if you're in, say, Union Square. How could it get any worse? update: JUST HORRIBLE. REALLY REALLY HORRIBLE."
4,"Mar 11, 2007","Not bad at all - we have our CTA - Chicago transportation and I've been all over to different cities and I definitely have to say that I like Boston's public transit best (outside of my fair city)Quick and easy to follow (NY confused the heck out of me at first) and same price as Chicago, so not bad.  It's actually pretty clean here and the setup for purchasing Charlie cards is the best that I've seen (Chicago right now only accepts cash for our CTA cards unless you set it up online)."
3,"Aug 26, 2011","To be fair I want to state I am born and raised in Atlanta, GA so I rarely use public transportation.I have used the MBTA several times over the last 2 years when I come up to visit.  I have noticed that the timing of the trains vary greatly.  I am not sure how anyone up there gets anywhere on time!I really hate how crowded the trains get between 4 - 6 pm. It is obviously they need to run more trains at these times.I vowed yesterday to never ever ever ever take the MBTA to the airport again.  It took me 1 hour and 45 minutes to get from Alewife to the airport because of the timing of the red line and silver line.I know that a lot of my complaints are probably based off being a person who mainly does daily traveling by car because of where I live.  The trains are mostly trash free.  The seats could use a shampoo or too, but I know they won't get it.  The variety of smells (from the subways, trains, and people) can be sad and scary."
1,"Aug 21, 2015","The MBTA is a joke. Not worth paying for delayed service, suspended service, double taps, yada...even in the summer. Can you imagine how it's gonna (not) handle itself when WINTER IS COMING!Couple weeks ago, the commuter rail took 2 hours to reach to downtown Boston from Canton Station, which normally (*sometimes) would take 1/2 hr.And there's no refund for shit service - because they don't do that anymore."
5,"Apr 19, 2007","I hardly ever take the T. I generally walk or bike around the city and I drive to work. But, the MBTA really came through for me today, thus the 5 star rating!  I got a flat tire late last night and had to get to work today in Watertown. So, after a quick 15 minute walk to Franklin & Federal and a quick 15 minute express bus ride on the 504 (where I was the one and only passenger on the bus so he was able to skip the Newton Corner loop) and a 3 minute walk from there, I was at work in 33 minutes! That isn't much longer than it takes me to drive on most days. And the best part was the driver! He was the nicest bus driver I have ever had, hands down. Friendly, happy, helpful...all of that. And when I thanked him for my pleasant bus ride and he told me ""I made his day"".Sure, it did cost $3.50 for a one-way bus ride which would be kind of steep, if you had to do it everyday. But, I did find a free paper on the bus to keep me entertained, which was a bonus.Yeah, I know the T has it's crappy moments with delays and annoying passengers and grumpy drivers etc. But today, the T was perfect. Hopefully my ride home will be just as enjoyable. Who knows, maybe my driver and I were both in good moods today because the rain has stopped and the sun is finally out!"
4,"Jun 29, 2007","I find this system easy to use.  I went from the Airport, which was a little challenging with the buses to the subway then hopped on the subway to downtown then off the Alewife Station and found my friend's car in the large but run down parking structure.  The flooring of the parking structure was full of cracks, hard to avoid driving on them."
2,"Apr 5, 2007","1) the commuter is $6.25 to Andover now?A:DLkfjsa;dlfkj1a) price hike while the commuter rail train is slow and still smells like an armpit??alsdkfjsf. I miss BART.2) $1.70/$2.00 for a subway ride, in a dime-sized city like Boston?asl;dfji;asldkfj3) gunk on orange line seat - had to sacrifice little brochure I was going to read. Wahh.Then again. Now that I live in a city with no subway and where the bus drivers randomly stop at the side of the road to buy coffee, make phone calls and buy Marie Claire or whatever at Rite Aid while on duty, I suppose it could be worse."
3,"Feb 19, 2008","I come from NYC, so a smaller system was really easy to remember.But you just aren't there for me when I come stumbling out of the bar.I live along the red line. I love that I can get into and out of Boston without having to find parking and getting ripped off and paying for it.But you close at midnight...last call is at 1am.  That just doesn't make sense."
3,"Jan 24, 2006","I've usually found the T to be reliable. It will get you where you need to go and is damn cheap. Just these three things put it way ahead of the SF MUNI and London Tube (though I prefer the Paris Metro).A few things could be improved however:- it would be nice to be able to go from Back Bay to Cambridge without going via downtown. A line running along Mass Ave would be perfect- the token system is archaic and cumbersome. The airport stop has a nice new ticket system - when is this going to be rolled out?- when something does break down, the backup system is not very good. Last weekend, when the blue line broke, there were replacement busses from Maverick on, but it was total chaos, with no-one knowing where to go or which bus to board. It would also be nice if they let you know that there was a problem right at the entrance to the station, rather than letting you board a train before telling you. That way, people could catch a cab instead if they were in a hurry."
1,"Feb 2, 2015","After the fires, delays and cancellations in the last week; the rating drops.  Not just because of the service,  but the horrible attitudes of the staff and public relations."
2,"Jan 12, 2015","I give them 1.5 because its not yet at the level of a third world country.    Subway service is expensive and unreliable.   The best way one friend put it was  ""The t can get you around Boston in 15 minutes or an hour but you never now which.""  The people working the system clearly are burnt out and hate humanity.   The few times you ask for help with a Charlie card they tell you to just 'hop in behind someone else' rather than get off their seat.Bus service has been surprising in that there is some semblance of a schedule.   However it is a horrible experience with disgusting buses and people insisting on taking up whole sections of the bus.  The cost of keeping a vague schedule is that mbta drivers blow through red lights regardless of who might be in the crosswalk.And the commuter rail.  Late almost daily, but they dont count it if its not more than 10 minutes..then they subtract 5 minutes from the actual delay.   It's significantly late at least once a week.   The dirty cars are packed during the high hours to the point of having people stand.  To add insult to injury,  the employees of this arm of service have some of the worst attitudes.   The culture varies by line but the one I take regularly (Fitchburg express) is bad.   Conductors that are the worst about violating quiet car rules, won't ask some kid to move his bag so an older woman can sit down, they even move slow opening the doors at a station stop.  Only time they show a little life is when someone complains about an issue or collection of tickets.  When someone complains they are quick to either shed blame or just tell the customer they are wrong.   When it's time to collect tix they hustle through so they can hang out together at the end of the train together away from riders.   The fun part of all this is that this line had a great conductor...so much so he was almost a character out of some black and white movie...professional,  nice, high energy,  knew customers names.... but the union forced him out of his position. Oh and bit costs thousands of dollars a year for many to ride the commuter rail There are mbta employees out there that are nice and hardworking people...but from our perspective,  they're outnumbered. Oh and any mbta construction or renovation project costs riders and taxpayers insane amounts of money and 10 times the time any one could reasonably expect."
1,"Jan 25, 2008","This organization is truly a joke.  It is full of hacks who got their jobs because they know someone who works for the state.  When I talk about hacks, I mean the management of the MBTA.  There are a handful of surly drivers, but for the most part, there are a lot of good drivers and conductors.  The T gets only one star because it is incredibly unreliable.  I thank God that I no longer need to depend on the T to get me to work.  Some days it would take 20 minutes to get to work, while on others it could be an hour and a half.  Another problem with the T is that they cannot complete any projects on time or on budget.  Just look at Kenmore station.  It was supposed to be done years ago and it still is far from finished.  What does the T do since they spend so much money on wasteful projects?  The raise fares of course, which drives away commuters.I strongly support public transit, but not when the agency doesn't put commuters first.  Nothing used to piss me off more than when the T's spokespeople would ridicule commuters in the old Starts and Stops column in the Globe.  One more thing, restore the Arborway!"
3,"Nov 1, 2010","Okay.  So, I used the T again this October.  It wasn't as awesome as on my first trip, but I suppose it wasn't hideous, either.We stayed out of town (in Braintree) due to the fact that we couldn't get a deal on a hotel in Boston proper.  We found a motel across from a T station and were thrilled.  We only found out when we showed up in Boston that, whoops, the Red Line was being worked on that weekend.  Crap.  So we had to use a shuttle bus for part of the trip.So why didn't I rate the T lower?  Frankly, the employees.  Maybe it's because I'm from the NYC area, but I found every single employee of the T to be friendly and helpful.  Despite the track work, everything seemed to run quite smoothly.  The trip took longer, but there was no confusion.So, not bad, overall."
4,"Jul 10, 2010","Up front: I'm only reviewing the subway, and as a tourist.First, a...question, I guess: I'm not sure how crazy passengers equal a problem with the system itself. I mean, it's *public* transportation, and some members of the public are plain f--king nuts (PFN).Now.  I happened to luuuuurrve my 4 day T experience.  Nearly all the stops are wheelchair-accessible - one can even board without having to find a conductor to find a portable ramp (or pray and do a wheelie).  That alone would've sold me.  But wait!  There's more!  The lovely, color-coded, easy-reader maps are awesome, of course.  The trains themselves seemed clean and seemed to run fairly often.  We didn't encounter any crabby employees (to the contrary - everyone was quite helpful).I understand that delays/breakdowns/drunks can make anyone PFN, but I wonder if they show up any more often than on any other subway line in any other major northeast city (the snow factor).  I'm looking forward to using the T again."
1,"Jan 7, 2010","The MBTA buses need a serious face lift....so gross!!!!I take the bus now only because I'd prefer not to freeze as I walk to work each day. Maybe I should toughen up, but ewwwww!The subway/trains are much more tolerable in my experience but not as accessible to get cross town and to the South End. Oh well, guess I'll just be sucking it up for the winter then back to walking as soon as the weather gets better :-)"
1,"Feb 18, 2015","The MBTA was bad before the weather turned ugly but it's even worse now! Long commute, three hours for a trip that should take 50 minutes. Trains and trolleys not running. Tracks not being cleared of snow. Bus stops with huge piles of snow that the MBTA doesn't clear. Our wonderful Governor (NOT) sits around talking about what's not his job in a state of emergency but if he had to get out of that SUV of his and take the T, it would be fixed immediately!  Horrible delays and now they say 30 days to fix it! Thirty days and when it's ""back to running"" the service will probably be as horrible as it was before!"
2,"Sep 7, 2014","BLEGGGHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH. The MBTA is the bane of my existence. I'm literally counting down the days until I no longer have to rely on this god-awful service. In fairness, It's mostly the Green Line and the buses (OHHHHHHHHH, the buses) that cause the majority of the headaches. The Orange, Red, and Blue lines are usually OK. USUALLY. But not always. But the Green Line and the stupid buses are the WORST. UGH UGH UGH. I cannot express my contempt for having to rely on both of those terrible parts of the MBTA every single day. The amount of times my commute has been extended by 20, 30, 40, 50, and yes even 60 WHOLE MINUTES, simply because a scheduled bus never showed, or was dreadfully late, or there were ""power problems on the orange line"" or it took 25 minutes to wait for a Lechmere train to finally come to North Station. It goes on and on. Unless your commute is just Red Line only, or Orange Line only, you are likely going to experience some sort of problems. And how is there no crosstown subway??? The only way to get from cambridge/allston areas to the JP/southern areas is to take the 66 (pfffffffft) or the 1 bus (pffffffffffffffffffffffffffffffffffffffffft) There really ought to be another subway line that addresses these problems. I've seen a few really nice theoretical subway maps that DO address them. I'd beg for their implementation, but since nothing would get done until long after I've stopped using the MBTA, I don't really care. Also, can we talk about how drug deals and usage go down every day at the BOSTON MEDICAL CENTER 1 bus stop? Seriously??? That needs to be addressed. So does pretty much everything else about the 1 bus, but I digress. And the fact that I sent 2-3 emails asking why scheduled 88 buses just never showed and I was stuck waiting 40 minutes in the frigid cold Boston winter waiting for another one to finally arrive? Never answered. Again, I'm am counting down the days until I no longer need to rely on this awfulness."
1,"Jan 11, 2018","If I could give zero stars I would. I'm a nurse in Boston and take the commuter rail on days when I can't drive in and literally almost EVERY time I take the train it is delayed or cancelled, yet they raise prices every year and promise better service. If you can avoid it, don't ever take the train. Not worth it. You'll end up calling into work late almost every day. Not only that, but the MBTA does a terrible job of notifying you that there is a delay while you are at the station. You have to just keep refreshing the app to wait for an explanation of why the train is so late. I often find myself taking a train that is several hours earlier than I need to be taking just because I know there will be a delay. Worst service ever."
1,"Mar 15, 2018","Took it today, and of course get late to work. At 12:30 pm they simply don't open the doors at chestnut hill station, so train took me to the next stop. When I left the train and cross the trucks in order to wait train back, next train don't came until 1pm - making me wait 17 minuets, the fallowing train run 1 minuet after it. I have no explanation why during no rush hours gap between train 17 minuets.."
1,"Feb 3, 2018",I would say it is the wars public transportation company in the world. Trains always late. Very unreliable service. Don't wrath 2.75 per ride.
1,"Dec 13, 2009","I would give it 0 stars if I could. I take the red and green line and bus everyday, and I can guarantee a train will be taken out of service at least 3 times per week. I am writing a review today because I have never gotten such horrible service before. This was on the green line, when for some reason the green line was disabled, so everyone had to wait outside in the rain for the shuttle busses. I waited for the first one... packed. Second one...not packed, but got kicked out because the bus driver changed his mind last minute about sticking to the rules about the ""entire body has to be behind the line"" thing. Third time... 5 minutes passed and no shuttle, so instead I walked 3 stations to change to the red line..."
4,"May 21, 2015","I can see how this system would drive commuters crazy but if you're just a visiting tourist this is an experience you mustn't miss! For instance, we all got on one trolley-train labeled ""Heath Street"", then they turfed us off to go over to another trolley-train labeled ""Riverside"" and announced verbally (loud voice!) that the Riverside was now a Heath Street line. This was missed by one passenger who was visibly annoyed once the trolley-train got above ground and she found she wasn't on the Riverside line.  However, if you aren't in a hurry, big ole clanking trolley cars screech their way slowly out of the hub station (Park Street) via tunnels dug over a century ago and then make it out to above ground stops on the roads. But they will take you (sortof) to wherever you want to go, or near enough, with a Charlie card that you can use on bus or trolley etc. It's allegedly wheelchair accessible -- and I did see hand-crank lifts to get wheelchairs into the trolley cars -- but little signage or other written assistance and if there were elevators, they are tucked away so this is going on my ""Not wheelchair accessible"" list."
1,"May 15, 2014",Why is the MBTA commuter rail late 90% of the time?  It is late more in good weather than bad weather. It is completely unreliable and yet prices go up every year? Where is the accountability to customers?!
